,Comment,Sentiment Rating
209,"Both Cowboy bebop and trigun have plot, but cowboy bebop only in the final  eps, and trigun is halfway through, it almost becomes a completely different anime, I highly recommend watching it since it's really unique.     Eureka seven is like that too, I think it's 20+ eps of episodic stuff, when I rewatch it I just skip it tbh. The plot is really unique like trigun but if you didn't like renton, half of it is about renton and eureka, so I can't recommend if you didn't like them, as you're bound to dislike the series.    Haven't seen Sket Dance, I'll put it on my list :    Black Clover is an anime that I'm really glad I stuck with it, ep 100 was a blast to watch. Can't say it's one of my favorites, it's average at best, but watchable.     Enen no shouboutai has amazing animation, if you're not watching it you should 100%. The story and setting is pretty unique and has kept me interested so far. The only critique I have against it is the fan service in innapropriate moments, If not mistaken ep9 has the worst offense I ever seen in any anime.    I wish I had more time to read manga, the reason I watch so many anime's is mostly because I work as a digital artist, so I have them as background half the time. Therefore I'm not caught up with current shonen jump releases, dr.stone is the only one I follow currently, but I wouldn't call it a battle shonen :v",1
210,"I gotta say, it would've  been super funny if Senku could enter the fight and you can pick whatever weapon you want.    Magama:  cool sword tricks     Senku: Pulls out a gun and game over    Truly Indiana Jones",1
211,Honestly a grenade would be way easier to make with gunpowder and glass fragments or iron.,1
212,"It would be easier, but it would way more dangerous to Senku and everyone else at the tournament",0
213,Blowing someone's arm off might not make a very good impression.,0
214,"Hmm yeah.     He can also make a Molotov, which might be even easier",1
215, Did you say the T-word?      grandhype,2
216,T as MUSCLE!,2
217,   Shounen-ness intensifies   ,2
218, Hyped Gigguk noises ,2
219,It's exhilarating!,1
220,Gonna be hard to top Chainsaw Man tournament arc,1
221,I can hear Gigguk's voice while reading this,2
222,Is that a gigguk reference?,2
223,yeah obviously,1
224,"So we're using the trope of ""Kinro's problem would be so easily fixed if he just talked about it"", but it makes a lot of sense why he doesn't want to admit it.    I find it super heartwarming that the very first thing they did with the glass was make Suika glasses instead of just plowing ahead with the main goal.",1
225,It helps that glasses blanks are an excellent test run for their glass production. Anything more complicated than a solid disk required more skill than they had,1
226,"Eh they didn't need to make glasses. Actually turning the glass into usable and solid lenses would actually be heinously difficult with the way they did it. Like I don't care how much trial and error they used, manually grinding glass into prescription lenses would be so ridiculously hard with those tools.",0
227,We have been giving the show some leeway here and there all this time. I believe we could do it once more.,1
228,"I mean, as much as it follows science, it isn't realistic what they are doing. It's all possible but not plausible. The science parts are correct but there is no way you could do all these things with such ease. Still love the shit out of it.",1
229,"Everything is turned up to 11 in Dr. Stone. Making the things they make with the relative ease they do is as reasonable for Senku as the insane feats of stamina, strength, and agility we see from Taiju, Tsukasa, or Kohaku. I think part of the reason they're so unreasonable is to make Senku and his shenanigans seem more plausible. In other words, inventing glasses is no more unreasonable than punching a lion to death.",0
230,"Yeah, it's a shounen after all.",1
231,Pretty much. They have the superpower of engineering.,1
232,It's an anime,2
233,"I mean yea ofc, but that's not the point. My point was that this was a very deliberate choice because actually making glasses is heinously difficult and there's no way senku doesn't know basic optics lol.",0
234,"Even if the prescription isn't up to today's standards, with a vision as bad as Suika's, even grossly-made lenses would make a huge difference. As for the 1080p sunflower, that's just creative license; like how the actual light emitted by the bamboo lightbulb filament 2 episodes ago would've been no stronger than a torch.",1
235,"That's not how light works. Just because they're grossly made doesn't mean they'll help, if the angle of refraction is super inconsistent on the lense, or the focal point is completely off where it should be then the image will be super fucked. Two incredibly hard things to predict and accurately achieve in the stone world. It's not a matter of bad medium and good, it's a matter of literally wouldn't be useable lol. There's a reason why glasses weren't invented until 1290 even though the study of opticslenses has been done since Mesopotamia.    This is unarguably something that's meant to be overlooked because nitpicking only takes away from the enjoyment of the scene.",1
236,     But lenses had been invented way before so the reason wasn't that making good lenses was impossible,0
237,"Making lenses ≠ making glasses. To make glasses, you have to be able make a very specific lense to fit the individual.",1
238,"Man ... We get it. We're trying to say that for the show to stay entertaining, they need to make some shortcuts.",1
239,This comment will be coming up every episode at this rate I can assure you all,1
240,"The show requires a great deal of leeway. It's not like the things they're doing aren't possible, but on the timescale they're accomplishing them on? That's pretty much impossible.    But hey, it's animation. Dimensional compression is a common trope. For example, the Simpsons compresses space so that the family can reach any iconic American landscape with no more than a day of drivingskateboarding.",1
241,"Suika's glasses are probably not perfect, but even badly fitted ones are better than no glasses at all.",0
242,They might not be perfect but they were pretty damn accurate if the show is to be trusted. It's just one of those things you aren't supposed to nitpick because it's irrelevant to the enjoyment of the show. I was just tryna say in the more meta sense that making the glasses was incredibly deliberate.,1
243,We're talking about a show where a guy can cut down a tree with one swipe of a stone knife.  I'm not going to get on their case about grinding lenses.,0
244,"That's literally not the point of my comment though. Ofc it's exaggerated I read the manga I understand how exaggerated these things are, I study electrical engineering I actually know the physics. I'm just tryna say this was a very deliberate decision to help suika and not a byproduct of convenience.",1
245,"It's just a bit exaggerated is all, for dramatic effect. It's like the lightbulb scene, where for a brief moment a single piece of bamboo with a current running through it lit up the entire night sky like a skyscraper. At a later point in the show they even acknowledge that that wasn't really how bright it actually was, it just ""felt"" like it was that bright to everyone there, because of how incredible it was for there to be any electricity at all.    Same with Suika here. Imagine spending your whole life not being able to see anything except what's immediately in front of your face, then all of a sudden you can see two feet in front of your face.  You would cry too.",0
246,"Why do you guys keep trying to tell me this. I read the manga no shit it's exaggerated. I understood that, literally all I'm saying is senkus decision to help suika is completely intentional and shows how much Senku cares about others without explicitly stating it.  As well as nitpicking this show for details is dumb as shit lol.    Yes I have experienced this exact same feeling. I use glasses lol.",1
247,Making the clear glass itself is crazy difficult as well. Glasmaking is closer to an art than it is a science.,0
248,Which is precisely why Kaiseki exists. He’s the artisan.,2
249,"Sure it would be a lot of effort to grind the glass down, but they aren't opposed to grueling manual labor to get what they want. Making the other glass stuff would require artisan skills, however, which they lacked.",1
250,"That's not my point. First of all, I've said it in like 8 different comments this is meant to be overlooked and nitpicking it removes from the enjoyment of the scene. As well as showing how much Senku actually cares about others without explicitly saying it. Because ultimately this was a very deliberate choice to help Suika.    Second of all, it's not a matter of effort it's a matter of it would be straight up useless. Making glasses is literally just as hard as any of the other artisan glass work. Just fucking grinding down a glass sheet isn't gonna give you a working usable lens lol.",1
251,"     well of course, they needed her labor potential!     evilgrin",1
252,Glasses are a great source of delta-l,1
253,she's great at resource acquisition.,1
254,Suika's labor potential LMAO everytime Senku gloats over his plan is just so funny LOL,1
255,I think that's one of those tropes that legit happens all the time irl,2
256,"     This society is developing really fast, they've already created toxic masculinity.",1
257,Such a nice tender moment when Suika could finally see the things around her and her friends clearly     araara,1
258,That face reveal deserves a stitch.     wow,1
259,     When will our eternal suffering end?,0
260,Suika a cute! A cute!     squee,1
261,CUTE = SUIKA,1
262,"Senku just loves humanity. It really is what makes him interesting and not just another ""I'm too smart for people to understand me"" type.    Cheerleading for the dignity of the human spirit is also the reason I really like No Game No Life.",1
263,"This is why I love this showmanga so much. He's just so optimistic and that's something that's always wonderful to see, especially in a male protag. That he's hopeful, eternally and with a ""we can do it with a bit of science"" attitude. Not happy go lucky but just... hopeful.    That's so refreshing.",1
264,"Which is soooo much more the real spirit of a scientist than the ""loner genius"" so many series have. Science has always been built off the backs and the works of others in the scientific community.",0
265,"Exactly. No man is an island and Dr. Stone proves that, every time that Senku while he can survive barely on his own, he needs his comrades to  succeed ",1
266,"ya and when old man Kaseki shows up. This is the main reason why Tsukasa plan is bound to failure.     Years of experiences isnt something that can be learn from textbook, nor is it something that ""pure hearted"" kids can mastered.     Sure, there are assholes adult, but meh, there are assholes humans nonetheless, right now he is strongest because guns have not been invented yet, but as soon as he is injured or if he dies, his empire will collapse.",0
267,I love how much this show just appreciates things. It's a lot like Mob Psycho 100 in how it pushes back against the cynicism you get from so much pop media and reminds you to be grateful for the world.,1
268,"Wow, it explains why I love both of the shows so much",1
269,"I love how Senkuu embraced Chrome as a fellow scientist not for how much knowledge he had, but for his natural curiosity which, in the end, is what pushes science forward.",1
270,"That's why I love ""Humanity fuck yeah"" stories or where a guy gets sent back in time and spurs on technological revolution like Lord Kalvan of Otherwhen or Release that Witch",1
271,The reverse of that would be Shinju no Nectar.,0
272,No Game No Life throws out some other kinds of   cough   sexual  cough   dignity though haha,1
273,     It's rough and coarse and it gets everywhere,2
274,Is it possible to avoid this resource?,0
275,Not from a non-believer of SCIENCE.,2
276,It’s treason then,0
277," Dory enter the chat  ""i love sand, sand is squishy""",1
278,rprequelmemes,2
279,"Jesus Christ Kohaku, They're Minerals!",2
280,"It's called Dr Stone, just gotta keep with the title drops.",2
281,"SUIKA is so cute!!!      By the way, it'll not be a Weekly Shounen Jump product, if there's no TOURNAMENT ARC!",1
282,Bleach,2
283,The grand bout probably ?,1
284,I love how Dr. Stone makes concepts that are so mundane to us like electricity and glass into things of legends and presenting that in such a powerful way through the characters and tone.,1
285,  Suika Stitch      Kohaku Stitch       Kaseki Stitch    Suika is so adorable! is hilarious though. Reminds me of Asripa's reaction faces in Golden Kamuy.    There's something adorable about Senku giving Suika and eye exam. I guess she wouldn't be Suika anymore if she didn't.    This scene was just beautiful.     I really hope Kinro tells the gang about his vision problems too. Maybe that's the key for him to get stronger. Just get glasses!    Kaseki is so cool.     I don't really understand what's so dangerous about getting silver but I'm excited for next week!,1
286,it's not the silver it's what the silver is for.,2
287,thankyou for doing all the stitching. i always look forward to it every new episode,2
288,The greatest power-up of all - finally seeing things,1
289,nan,2
290,OOTL Does stitch just mean screenshot?,2
291,"As the word implies, stitch means a stitch of multiple images to create one big image.",1
292,Ah ok thanks!,1
293,It's taking panning shots where the show only showed half the shot at a time and layering them back to a single full image.,2
294,Oh that makes a lot of sense thanks!,1
295,Shameless self promo. I have a sub for suika but there's not that many people. I'd be great if you could post some Suika content there! rOneTrueSuika,1
296,     They are all secretly werewolves!,2
297,I am okay with this plot twist,1
298,"Seeing Suika cry after seeing the sunflowers for the fist time hit me like a truck.    It made me realize how we see technology as something so monotuous, when it's because of this so now mudance sciecne that we can enjoy life at it's best.     ;    On the ending: Senku probably wants the silver because it's one of the best natural substances for killing bacteria.",1
299,"Senku brought back megane. He's not only man of science, but man of culture too.    Tights when?",2
300,Megane girls were only waiting for the best moment to do a waifu conquest,1
301,Soon the world will be dominated by Megane.       gendo-pls,2
302,I swear to God I love megane girls so fucking much.,1
303,Megane no Megami must have been a good experience for you.,1
304,Bruh I googled it thinking it was gonna be a manga.,2
305,"Welp, sorry 'bout that. Should have mentioned it's NSFW.",0
306,No worries lmao laughed so hard.,1
307,"The animation was kind of weird, too shiny. The doujin was hella great thou.",1
308,Megane girls in maid outfits are gift from heaven.,1
309,Now that he has a chemistry lab he can start making polymers,2
310,Maybe the next thing he's going to go hunting for is petroleum.    Would there even be a way to find a little of that in Japan?,2
311,Glasses Acquired ! Child laborer Acquired ! Dwarf Acquired !,2
312,"I think ""Child laborer Updated!"" would be more accurate",2
313,"  Kohaku is cute af  5      Although this episode focus isn't on Kohaku, we are blessed with a few of her best screenshots of the series! I can't decide which of her  ∀   face is my favorite also that young smiling Kohaku!    Also a bonus gif!",1
314,Kohaku whispering to herself is a nice touch.,1
315,"Something that I love about this story: despite being about science and technology, it has absolutely no bias against the people who grew without them. It loves and respects human ingenuity and thus gives credit to how it flourishes in all conditions - proportionately to the circumstances, of course. Some villagers may be superstitious or close-minded, but what we see mainly is characters like Chrome, who's inquisitive and creative, or Kaseki, who's achieved mastery in his craft through hard work and experience. These characters are treated with utter respect and admiration. Senku happens to be the one holding the knowledge, but they're not any less 'geniuses' than he is - each in his own field.     Reminds me of something I read recently in Jared Diamond's ""Guns, Germs and Steel"", in which he says that if anything he had the impression the people he met from hunter-gatherer tribes were  more  smart than the average first world citizen because for them using their intelligence to catalogue and understand the world on a daily basis is a matter of survival. It's very common for people to grow too proud of the technological terrors we've created ahem... and start looking at humans from the past as if they all were simpletons compared to us. But the truth is, they were humans like us, they just didn't get to start from the shoulders of giants like us. Things that today seem trivial were stupendously hard to think of if you had absolutely nothing to go off as a starting point.",1
316,Dr. Stone is basically a celebration of humanity.,2
317,"This is, in a nutshell, what I really like about this show.",1
318,"Both Chrome and Kaseki are great for what they are. Chrome being a very primitive scientist by just throwing things into a fire and seeing what happens, and Kaseki being the perfect engineer who will say ""I have no clue what you're doing, but I can tell from here you're doing it wrong.""",1
319,"        Imagine how it would be to need glasses in the stone age...      For people like Suika in the stone world must have lived their entire lives the normal state of the world is blurry.     That everyone relied more on their ears and nose than their eyes to understand their surroundings than just try to make sense of the blurry shapes people and objects are.     You don't know why, but no one else struggles as much as you to find fruits or follow a path, you must think everyone else is gifted or you were born naturally stupid since you struggle with things everyone else can easily do.    That compared to others, you were not dependable to do a task.    Suddenly you discover your eyes were at fault and that the world is INCREDIBLY MORE DETAILED than how you saw it, and tasks that you struggled with suddenly became very basic.    It must be a kind of experience that redefines your whole concept of the world.            This is one of the moments where deus ex machina is used to get the story to a convenient point:      Glass-making is a difficult skill that takes years to master.    Kaseki was able to make professional-tier glass at the first try, and even knew how to properly handle glass cooling shaping process even if he never worked with it. Clay pottery is completely different than glass-making so his previous experience should not be relevant here.",0
320,"Well, to be honest as much as the show tries to, the show won't really be that realistic.    So many small things, like for example how he poured the piping hot mix into bamboo how doesn't that burn? and how all the materials he needs are close to him, are just not possible IRL.    But I like it that way, it wouldn't be interesting otherwise.    If it was a real life situtation, even the smartest human on earth wouldn't be able to restore all of humanities scientific achievements in one life span",1
321,"It's shounen so it gets a pass imo. Plus, Tsukasa freaking punching a grown-ass LION to death was basically the writer saying,""Yeah this mangaanime is based on Science and all, buuuuut it's a shounen too, you know. Gotta keep it shounen-ey"".    Still love this series a lot, though.",0
322,"     Aside from, you know, Senku nonstop and accurately counting seconds for thousands of years in the first episode.",2
323,"That's the catch though. There have been some geniuses who can actually count a lot. For example, those Guinness World Record holders. Senku being a genius or rather the ""smartest man of the world"" would likely pull off such a feat.      Plus I like to believe that Senku's counting is wayyyyy off. Like it's not actually 3700 years, but somewhere around 3000 to 4000 years.",1
324,"won't we be able to get an accurate measure of time passed with some basic maths? Iirc the Earth cycles through an axial tilt of 22 and 24.5 degrees in a 40000 year cycle. So Senku can just measure the current angle of axial tilt, compare it with pre-petrification tilt and work out the time passed using the data.",2
325," NASA wants to know your location       Okay on a serious note, this is precisely what should have been done in the story. The writer probably just wanted to show us how much of a genius Senku is by that counting.      Plus I think Senku mentions this while looking for directions and stuff. So there's that.",1
326,yeah that's where I got the idea from. I think Senku himself recalculated after he realized about the shift in axial tilt.,1
327,"Both you and uhoverx1 are missing the point for  why  Senku wanted an accurate measure of time. If he were to survive at all as the only man alive, he needed to wake up in  spring . If he woke up in winter it would be the end of the story flat out.     There's no way for Senku to measure the angle of axial tilt while being petrified. And even if he could there's no way for that to be accurate to the  day  instead of the year.     His counting has to be very precise for the story to even begin. His margin of error can't be larger than a few weeks at most.",0
328,"Nope, you are the wrong one here. Senku waking up during spring was pure coincidenceluck. It's not like he depetrified of his own volition, his stone armor wore out and cracked  coincidentally  during spring.",0
329,"That's not what I'm arguing. Yes it's coincidence when he broke free, but he didn't know how he was going to break free. For Senku, if it were just up to chance which he doesn't know, then it doesn't matter if he counted or not because he can't control when he would wake up. If there was anything he could do himself, such as through sheer willpower, he  must not  try to break free during fallwinter. Any attempts to break free from his part  must  occur during spring. And thus he needs a measure of time accurate down to the weeks at least.     Rewatch episode 1 from 10:30-11:58 or manga ch1 pg 42-43",1
330,I did read the manga and I do know why Senku counted. I'm just showing how Senku can reconfirm his calculations.,2
331,Okay now I get your point.,1
332,"And also, Senku needed a reason to stay awake. When he partitioned his mind I think all Senku did was just go over all his experiments, theories and learnings over and over that's why he almost knows everything.",2
333,"That's my theory as well. Senku has no proof to support his year count, and he probably lost consciousnessfell asleep for a few hundred years in total because the mind needs sleep even when the body isn't tiring. He didn't have any way of knowing if he did fall asleep or it was an almost IMO.",1
334,"I dunno about the lion.    Legends say Samson slayed a lion with his bare hands. But then again, it's the bible...",2
335,"Sorry, but I only follow the  true  religion of rThighdeology and my holy book is the Thighble.",1
336,Who says Samson wasn't a thicc girl   in Fate  ,2
337,So in the rThighdeology version they killed the lion with their thighs? Sounds nice.         ero,0
338,Do you wear the book on a garderbelt?,2
339,"Yeah but even Samson wrestled with it or something, IIRC. Tsukasa just one-punched it into a tree.",1
340,"Easy, Tsukasa is a Pillar Man",1
341,We got a legend in America about some guy who lived in Appalachia back during the colonial era who would knife fight with bears for fun. Tsubasa should have at least hit the lion with a rock or something.,1
342,Legend also says that Samson got his divine strength from God himself and that he was only as weak as a regular man if his hair were to be cut. Also Samson wrestled the lion and strangled it to death rather than punch it.,0
343,"The way I see it, the processes are all very grounded in reality and plausibility. And the buck stops there. Availability, convenience, and in particular  human  limitations are not factors.",0
344,"Yeah, in the end it's still a work of fiction, and thus will have to take some liberties with reality. Like, even if you know the correct mixture glass is still a pain in the ass to make from scratch, especially the crystal clear, modern stuff Senku just made.    If any of the ingredients he used had even a small amount of impurity very likely since he's just digging it out of the ground it'd have either ruined the entire batch, such as making it very hard to mold or unable to cool without crackingwarping, or be colored. Either way would make it unfit for ocular lenses.",1
345,           i totally was expecting green glass.,2
346,"The whole refining stage of the lenses well, no way he could've done that so precisely IRL",2
347,"     Bamboo is thicc as hell. It burns, but it doesn't crumble instantly before the iron is solidified. Hence why it makes a perfect casing for molten iron.",1
348,"And contains water, so surely there will be some Leidenfrost effect going on before the molten iron solidifies.",1
349,"Yeah exactly, we have to take some creative liberties into account.",1
350,"I can speak as someone who never wore glasses my whole life until recently.  I always had issues focusing but it wasnt something glasses could fix when i was born my eyes were shaking non stop for a couple days which likely caused the focusing problem, but otherwise i could see well.  I had 2020 vision technically speaking.      Then when i was like 27 i think, i started having my vertigo attacks and went to a eye doc and neurologist to try to figure out what was happening.  This was before we knew anything about it other than, my vision starts spinning randomly  for about 30 seconds every couple months.  Well they were not sure of the spinning vision issue, but they decided to check my eyes and see if glasses helped since i never wore any.  They found a few odd things about my eyes, i have high eye pressure meaning in likely to develop glaucoma, high sensitivity to light, 2 forms of colorblindness, im missing a lot of nerve fibers in my eyes like 90% of the fibers are not there yet im not blind, and for some reason my eyes are biologically asymmetrical which they said just doesnt happen in humans as eyes are the same genetically which this means my eyes fight for dominance and eventually one will wear out and lose and go blind.  What they also found out though is that due to my eyes being like they were from 2 different people, they had 2 entirely different internal workings which was causing me some minor seeing issues.  They corrected this by giving me 2 entirely different glasses lenses.  It took 3 pair to get it down though over the course of 8 years.      So the first pair of glasses they gave me were +0.05  -0.05 which is the lightest prescription they have because i have 2020 vision but the important thing this did was correct the discrepancy in my eyes.  One lens is slightly forward and one is slightly backwards.  This initially solved the core issue of them being slightly different.  This also was a massive improvement on my ability to see, everything looked way crisper than it ever did before since they were now closer to seeing the same thing.  I remember the first day i got those glasses my eyes couldnt stop watering from all the new information they were getting, they were being overwhelmed and it really made a huge difference.  I had gone 27 years seeing the same, well enough but not quite great either, and then all of a sudden could see way more than i could before, it was such an incredible experience.  But that wasnt fully it.      I had those glasses from 2012 to 2016, but in 2016 i felt they were not quite perfect yet as i struggled to read signs and i was about to goto Japan for a month, so i went back and had them check and update them.  They found that while the small +- they had was right, my eyes still were not quite the same seeing and that i also had astigmatism in both eyes.  So the new pair were to correct that.  It took me like 12 days to adjust to these new glasses.  My head was killing me and my eyes hurt looking through them, but the eye doc said they were a big change from the old ones going from nothing to astigmatism lenses.  But once i fully adjusted the day before i left, i could see even better than before.  Further away stuff was sharper and clearer, and in general i could read signs better.  Again it was a massive improvement and really made things better.  But again, that wasnt quite enough...      I had that pair from 2016 to 2019, just a little over a month ago.  Again, i felt like the old pair wasnt keeping up and things were just not quite sharp enough, and i still had some issues with signs at a distance.  So again they did the whole checkup, 8 years since the last one and im still missing nerve fibers but 0 change in 8 years so he thinks i was born missing the fibers.  After a series of testing with diff lenses and combos and stuff, he saw that the shapes of my eye lenses were not the same which means he had to change the cut of each glasses lens seperately before they were the same shape just diff angles and the new glasses felt so wrong when i first pet them on.  I spent a couple hours at the glasses place talking to the doctor there and he said the new lenses were extremely differently shaped than the old ones and my brain was not keeping up.  He said this always happens in cases like this and that it would take a while for it to adjust.  Basicly my vison was skewed and fish eyed with the glasses on and lagging movement wasnt smooth.  He said to give them time if i could take it, so i decided to wait and see.  1 week, still wonky.  2 weeks, still wonky.  3 weeks, slightly better.  4 weeks, way better.  Now, perfect.  It took over a month for my brain to adjust.      The difference though is insane.  I can see so much better now than i ever could before.  I can see so much detail and sharpness from 10 feet away, 20 feet, even like 50 feet, everything is so clear and sharp.  Its so wierd looking though because my depth perception is wonky in general, so sometimes everything is so clear it looks like a flat image.  Which is scarey as hell.  But its crazy to be able to see so well now.  I cant even remember what the world looked like before glasses but i just know that i feel like i can truely see now.  So going for like 27 years without knowing you were not seeing right is just such a huge life changer.  Everyone should get thier eyes looked at because its impossible to know if you see the same as everyone else, and you might not be seeing right.  Let a professional find out, and even if it takes a couple tries like me, stick with it, because in the end it will change your life.  Here i am, mid 30s and can finally see after all these years.       glasses-push",1
351,I will now picture you with permanently spinning eyes every time I read your comments.    Amazing that you basically upgraded your vision 3 times though!,1
352,"When i was born they were going side to side, and when i have my vision attacks everything spins around sideways too.  But more or less the same haha.      And yeah it took a while to narrow it down due to the odd nature of my eyes but they finally sorted it out it seems.  The newest glasses are such a huge improvement over the others.  Its good to finally have it down though.",1
353,"I made a joke but yikes, that sounds 20x more annoying and debilitating than when I had random dizzy vertigos, great that you sorted it out.      Did you ever solve your colour weakness? This episode also reminds me about videos of colourblind people getting special glasses and seeing colors for the first time ",1
354,"Well the spinning vision hasnt been sorted yet, im seeing some other docs about it and will probably need a head scan to make more sense of it.  Its very scary though because it happens without much warning and lasts for around 20-30 seconds.  I just fear for when it eventually happens while im driving.  And yeah its super debilitating when it happens, i cant even stand, if all to the ground and struggle to keep myself upright.  Its super wierd feeling.      And my colorblindness is really bad, colors to me are very very desaturated.  I have found a ""solution"" though.  It was an idea my last VFX teacher came up with since the colorblindness was becoming an issue in art school all my work was blue or green because i couldnt tell.  His fix was to calibrate the graphics card's color settings to compensate for my color issues.  This means that i had to jack up the color until things look ""normal"".  The tricky part though was ive been colorblind my whole life so i dont know what normal is, but he spent a couple weeks with me helping me calibrate the color to get what i see as close to normal as i can.  He really opened my whole world up with that too, because its crazy how colorful the world is really.      The first time we got the color fixed up right, again i remember my eyes just watering non stop from all the new information it was getting.  Seeing real colors for the first time in my life was one of the most life changing events ever.  Like its crazy to think how people could life without it for so long.      There is 1 catch though to this solution.  Its made me incredibly dependant on computers.  I dont much care for the real world because its very gray to me, but the world i see through my computer screen is full of so much color.  So i tend to spend all my time on the computer.  And when my graphics card updates and resets the color settings, im always shocked how different it looks.  I spend so much time in front of the computer that i tend to forget im colorblind.  Again its a bad issue but im happy so it doesnt matter.      Acctually recently my brother tried to help some too.  I managed to buy a nice expensive poster printer for extremely cheap like a year ago, and my bother helped me calibrate the color on that too so i can print posters that are tuned for my colorblindness like my computer it.  It means i can have colorful stuff in the real world too.  It took a while to get setup right and a lot of trial and error but we finally found the right boost that i could see well.  Ive printed a lot of stuff on it but havent hung any of it up yet because my house is in a state right now, were trying to clear out my grandparents stuff and sort it to make the house liveable, so until then im not putting them up, but once the house is sorted ill put them on the walls.  It will be interesting to see what people think seeing them haha.      But yeah i hope that answers your question.  I went on a ramble.",1
355,"     Whoa, dude. You don't happen to be one of the 30-100 confirmed cases of human chimerism, do you?",2
356,"No clue, didnt know that was a word thing until now.      I had heard about people being like twins with themselves or such, which i think was one of the theories the eye doc had for why my eyes were different.      With me its hard to say because i have 2 skin tones and 2 hair tones I always said i was half ginger because i have a lot of ginger features mixed in normal ones.  Also my body is in general very asymmetrical.  Like my face looks like 2 entirely diff people from the left or right, also both my arms and my torso is different and one leg is a little diff.  That said, i did break my spine when i was like 5 or 6, i fell out of a tree i climbed to the top of, and then when i was like 8 or 9 i fell off a cliff, and when i was like 14 i fell off a second story of a house.  So ive had a lot of bad falls that might have just fucked my body shape up.      Even still though i do have 2 hair colors so my base hair is brown but i have red stripes in my hair kinda like a cat with stripes, my hair just isnt 1 color currently its 3 beacuse the red is going white lately.  Also my beard is 3 colors, red in the middle, brown on the sides, and white mixed in.  In addition as i said my skin is super weird, i have generally tan skin tone but i also am covered in freckles that are almost the exact same tone as my skin so you dont see them unless you get close.  Oh and my eyes are almost every color.  The edges are Blue, the middles are green, and the centers are brown, and not like a gradient, its splochy.      So yeah its hard to say whats up with me.  I think i just had some wierd genetic trait bug that caused the hair and complexion stuff and probably the eye stuff too.",1
357,"I don't have anything nearly as crazy as you.    Short version of the story is that I never bothered to get glasses because my vision was ""good enough"" for day to day things. Sometimes I'd get headaches, especially when dealing with small things, but it wasn't a big deal. My right eye was blurry, but trying the glasses of all my immediate family every one of them has glasses just hurt my vision.    Eventually I got my eyes checked out. Come to find out I have severe keratoconus in my right eye, meaning that my cornea the ""lens"" of the eye is a cone instead of a dome making it so that my eye is incapable of focusing properly and glasses can't help.     There are two solutions.    The first is a cornea transplant. It's expensive, can cause scaring, and only lasts 15 years at best.    The second is Rigid Gas-Permeable RGP contact lenses. They're also pretty expensive. If you're like me and your condition is extreme enough you have to go for the larger scleral meaning it rests on the whites of the eyes and not the cornea, take this picture for example.     Anyway. Point is that eyes are crazy, but crazy things can be done to fix them.",0
358,"Jesus your eye thing sounds rough.      I cant handle touching my eyes or seeing people touch thiers, i have a very big phobia of things going in my head like eye drops or ear drops or nose spray or stuff.  I tried contacts once and it took me like an hour to get both in, i was like ""nope.""  haha.  And when i goto the doctor it takes people holding me down to do eyedrops or ear drops or stuff.  When my throat swelled shut 10 years ago, i was taken to the ER but i could still barely breath, and that was a whole other ordeal, but eventually the docs after trying everything else to fix it including like 10 shots they had to hold me down for they decided to shove a tube down my throat to force it open.  They had to get like 3 big nurses to hold me down when they did that because i wasnt letting them put that tube down my throat.  They eventually did it and in the process shredded my vocal chords so now i have trouble talking ever since and if hurts to talk after a little bit.  Ive just been traumatized by that sort of stuff i think that now i have a crazy phobia of them.  I dont even like being in hospitals after that.  Also when i gets shots or IVs now i freak out.  its rough haha.",0
359,yeah im not gonna argue with you. This is really deus ex machina. Not forced but necessary for the plot. Y'know if inagaki decides for the plot for them to realestically take months lmao we have a corpse ruri.,1
360,I've actually had lazy eye right eye since birth and nearsightedness on both for as long as I can remember but never got them corrected until I was 14. I only ever got them diagnosed at that age cause I brought it up with my mom how my eyesight feels like it's getting worse but apparently it was already really bad. Getting new glasses was like seeing a whole new world that I never knew could be that clear since the blurry one has been totally the norm for me. I've been stuck with really high prescription glasses since 8 years now and no particular changes. The optometrist said it could've been corrected if it had been treated way earlier. Kinda really shows how bad my communication was if it took that late to find out. Often times people would misunderstand that I was glaring at them back then too. Yeah. Random thing I feel I had to type out since this episode kinda speaks to me. Thanks for reading.,0
361,"Yeah, the show has an issue with experiencetime and irl phenomenons. But honestly, having a guy to break stones with a punch and a MC that was conscious for 3 thousand years, is it really worth to raise such obvious point? The guy is supposed to make a drug to cure somebody else illness and he's not even a doctor, I mean he doesn't know if it's a virus or a bacteria, the daily doses and all of that stuff, he knows science and how the technique work not the specialty, although of course the show will make he do things conveniently because nobody else would do it in the first place either the MC or a random support character.    The main premise is that one person would never ""accelerate an era"", we know that, and the anime makes it possible anyways, so deus ex machina is the only way to make the plot going otherwise the show needs to make a new cast for every generation and that's not viable at all.",1
362,"     This actually makes sense.    What Senku is doing as said on previous episodes is a sulfa drug, antibiotics.    The one Senku wants to do is a simple one, but it's an antibiotic nonetheless. While it's not guarantee to cure Ruri's illness, there is a high chance a super-potent medicine like that for stone world standards will help her in some way.",1
363,"I'm willing to let that slide. Senku knows everything he needs to know about glassblowing, he just doesn't have the dexterity he needs to do it. I just write it off as the old guy being a fast learner.",2
