,Comment,Sentiment Rating
251,"They said ""nori-tsukkomi"" in Japanese. Here you go.",2
252,"Ah that makes more sense. I thought that ""meme"" didnt really work in the context.",2
253,"""Skit"" or ""Comedy Sketch"" would make more sense since those would both be equally strange words.",1
254,"No one really got it right so far.          It's specifically a comedic routine of agreeing with whatever silly premise you were presented with, then going ""no, wtf is wrong with you?"" after a delay.",0
255,"So they were memeing. I don't see the problem with this, given there's not a word for the meme labeled 'noritsukkomi' in english other than 'being the straight man' which honestly didn't carry home the idea behind the fact that it could be passed down.",1
256,"Japanese abbreviation is actually JPN! ""Jap"" is a derogatory term in the United States that came after the events of the Japanese Internments.",1
257,SJW alert,1
258,Thank you PC Principal,1
259,The animation of the gears moving looks really cool in my opinion,1
260,10 billion bonus points for not being bad CG.,1
261,Very refreshing to see. Dr. Stone keeps impressing me more with every episode.,1
262,I actually had to go back and look at the animation. It's definitely CG.,1
263,"If you can immediately tell it's CG, it's bad CG. So this is pretty good CG!",1
264,But not  bad  CG. You had to go back to check; it didn't jump out at you.,1
265,"Yeah it was used appropriately, and it was only on screen for a few seconds at a time",1
266,"Seeing how Dr. Stone has been using CG is pretty exciting, honestly. If it makes work easier for the animators and it looks nice it's a win-win for everyone",1
267,"I'm still not sure what happened to this shot though. I think the flat textures were supposed to be modeled onto a gear, but instead are just left there moving sideways and updown like treadmills.",1
268,Those are two cone shaped gears.,2
269,Oooooooh I see it now. Lmao what a weird perspective trick that did on me.,1
270,The gears themselves weren't bad but everyone spinning the gears was horrible cg.,0
271,That feeling when you're surrounded by both crazy geniuses and a bunch of idiots at the same time,0
272,"Yay! New template, guys!",1
273,"I like how when they were explaining how hard it would be to get everything done Kohaku was just saying normal shonen stuff, like the bond between brothers and the power of will.",1
274,Senku's dad really had a lot of questionable choices of what went into the 100 tales,0
275,half of them were just a summary of one piece,2
276,"Not even the enemy can resist the power of science.    In the end science will win, what makes life good is the simple things that are trivial to us nowdays, but would be truly a gift of gods in a stone world, such as cotton candy, coke or katana swords.  What `s the point of  having all the sex and debauchery you want in a stone world when i can't play Pokémon on my NS and become the very best?",1
277,Seriously though one of the most unrealistic parts of this show is that literally everyone Tsukasa sends after Senku do not instantly defect as soon as they see gunpowder and metallurgy and shit.     Hell the fact that the guy knows how to make soda alone could probably get fuck tons of people on his side when the other option is boiled water and shitty wine.,0
278,"Maybe it's because if you do, theres a good chance that Kars Bucciarati and his gang of Fist of the North Star goons will beat you to death.",2
279,They will defect as soon as Senku invents protein shakes and synthol.,0
280,"I don't think Senku would bother with synthol, he's only after things that have a real purpose.",0
281,"Synthehol, Worf only drinks blood wine.  Bring me more blood wine.",2
282,Or telling them that they have antibiotics. I would not want to live without the safety net of proper medicine.,0
283,"Tsukasa Empire has a Dysentery outbreak, meanwhile in Science Land you get to eat candy and drink Cola    The choice is clear to me.",1
284,They might have been Americans. Our medical system is basically a net that captures indentured servants.,2
285,"""The Kingdom of Science has antibiotics?  But have they invented medical debt yet???""",0
286,"In a way, senku started with debt as soon as he gave people ramen and then guilt tripped them into working for him as payment.",0
287,"I agreed, even without cola and phones, just having antibiotic will be my reason for deflecting.     Tsukasa Empire would have high mortality rate once winter has arrived, given that i doubt they be able to start a fire and it be freezing which animal fur might help but it aint gonna eliminate death from the weaker ones.",2
288,"Except almost all of them haven't seen everything, and those that have are either too dumb to understand or seem to be too invested in Tsukasas POV.  If the entirety of Tsukasa's empire saw it and were shown that Senku could stop Tsukasa killing them for defecting then yea, they'd all defect.  Personally, I'd pick the science side in a heartbeat but it seems Tsukasa is also not allowing the people in the camp to know about Senku too much, possibly to stop that exact issue.",0
289,If they had seen the noodle cart I bet youd be right.,2
290,"What if the plan was to make as many luxurious inventions as possible and break into Tsukasa's camp to show them off to everyone there, before leaving Tsukasa and the few people still stupid enough to not defect to be torn apart by everyone else who wants to?",0
291,     Yeah it's totally not how much knowledge senku has    Or how the village isn't filled with diseases that should have developed in 3700s for everyone      Or how strong Tsukahasa hyouga and Taiju are      It's definitely that the bad guys are bad guys,1
292,"Especially against people who have experienced the old world, it reminds them what they would lose out if they keep following tsukasa's ideology.",0
293,does  tsukasa camp mention about deauchery ?,2
294,"When we first meet Gen, he mentions harem and all the girls you can get but food is simple. I doubt it's that bad by the look of it we got last episode. Though honestly, if something simmilar were to happen in real world I would bet on debauchery 100%, like getting some revival fluid and hauling the stone girl of your pick to your cell, simple reign of the strong all the way, unless a superhuman with decent modern day basic human decency moralsin some ways at least was in charge.",1
295,"     Tsukasa is surprisingly OK with rape, apparently?    It's funny that his ""pure, untainted utopia for the young"" doesn't even pass the most cursory of morality checks.",1
296,Wait huh? Did you read my comment correctly? I just wanted to express that having a Jojo like Tsukasa with decent moral compass bar the culling ideology as the leader is the only thing that prevents rape and depravity in his camp. that and the shonen jump,0
297,First week when NNN ends,2
298,MRW my girlfriend reminds me it's december 1st,2
299,Not only was that relatable he literally says haul ass. 1010.,0
300,Damn this episode was full of meme templates.,0
301,You even know the word meme?,2
302,Did Chrome turn into Senku's dad?,2
303,"Senku motherfucking done it, he managed to accelerate 1,982,000 years of human history in a single fucking year and managed to make a fucking power plant in a fucking stone world. This episode shows that  human knowlodge is the most important achiviement of human history, it doesnt matter how much humanity has advanced, if the apocalypse happens, with knowlodge we would be able to get back to civilization, but with knowlodge lost, all of that would be forever lost.",0
304,"     Chrome built that waterwheel without knowing what it is.  Crazy people like chrome will always rebuild human technology eventually, as long as humans exist.  Humans right now are advancing into new technology every day.",2
305,He saw a gear though,2
306,and its a goddamn anime. without the prior knowledge coming from senku it'd be hard for him to think of that anyways I think. and its a goddamn anime!,0
307,"I don't really think so. He saw how it works and heard that going slow is enough. He then wanted to do it easier and remembered that river is flowing without help. Everything else is doable with some logic and putting down different gears to place to get it where you want.    Sure, not everyone would think about putting it on river, but if he gets an idea about that, then everything else is fairly easy.",1
308,"""what if I put in 15 teeth instead of 5 teeth? How big can this gear get? What happens if i combine different sizes?""    I won't be surprised if they start building bicycles soon. Fast and efficient mode of transportation.",1
309,"I am actually surprised that senku had not gotten a waterwheel up and running earlier. I just though that they were not that close to moving water, but as it was seemingly down the path, why wait so long?",1
310,Because he had manpower and was focusing on the main issue rather than trying to automate things.,2
311,"Absolute blasphemy, automation is sexy",1
312,Can't disagree but making automation requires a foundation to base it off if.,1
313,"He actually had, that's what they used to make the carbonated water for the antibiotic and the cola, albeit on a much smaller scale. It's possible it hadn't occurred to him yet that a water wheel of that size was possible now, Senku doesn't always think of everything, I mean he never thought to ask the name of the village.",2
314,Another way Senku proves to be a scientist not an Engineer I believe.,2
315,"yeah, thought that as well tbh, but theyre skipping a lot of things that we'd think of as fundamental. just skipping straight to phones like wha?",1
316,"Indeed, but so did anyone putting two wheels together and noticing they moved at different speeds. Chrome worked out that A the river would turn a wheel which is quite the leap considering he hasn't been shown a paddle or anything like that and that B he could turn linear motion into circular motion and C and this is the big one that that could be applied to many purposes. Sure, he got shown one potential use, but one which has already been solved by having Kinro up there turning the wheel. To even make the thing, he must have conceived of  other uses for it. He only got introduced to the concept of flour a few weeks ago, but he's already gone from the earliest flour 6000 BCE to the earliest water wheels 400 BCE in that time, all by being shown two wheels moving together. 5400 years of people didn't make this connection, but he did.     Chrome's a bloody genius.",1
317,"Right, so he got a jump start, but people would get there eventually reguardless.",2
318,And Kaseki is no fucking joke he may be far fetched as fuck but ideas can't be created without a talented craftsman. He's no ordinary craftsman either moreso some fantasy super hero in the field.,1
319,"Yup, it seems he has the super power to make anything instead of bring heavily specialized.",1
320,"The whole show at this point is ""what if god-tier humans were put back into the stone age."" I'm not complaining though; it wouldn't be very fun if you put an average high schooler in the same spot lol",1
321,I wouldn't watch a whole episode of nothing but an average highschooler fumbling about what to do next so yeah.,1
322,"Essentially that's the idea.    Senku was focused on obtaining the materials needed for the phone, produced one thing and Chrome just went wild and used it for something completely different. Which is 100% of technological improvment work in real life.    The whole point of the patent system is protecting the right to cash on an invention in order to encourage the inventor to make the design and scientifical principle behind it public, so that people can learn from it, develop new things and yadayada rather than mantaining it secret to avoid being copied.As they say, nothing is original in this world and we humans are simply really good at developing new ideas from things we saw previously not even the guy who invented the wheel probably thought about it, he simply applied something he had seen.    I KNOW that there is no single guy who invented the wheel, it's a manner of speech.    Some people have the weird impression is the solution to every problem mankind, while it is not. Science it's just a method to understand the principles of nature through observation, tests and trials and reapplying those discoveries in another context, leading to something new that will just keep sparking new discoveries and so on.     Science is, at hearth, the simple result of humans trying to understand the things going on around them and using them to their own advantage. Science isn't an opposite force to Nature as some fiction like to use, science is just the human usage of Nature for themselves.",1
323,       What is?,2
324,"Science, but I can't fucking write.",2
325,He saw a gear which senku made so no,0
326,"It wasn't all Senku, give some credit to Chrome and Kaseki.",1
327,This comment has been removed. Untagged or improperly tagged spoilers are not allowed. Please review for any tags you may have missed and reply to this message to have your comment re-approved.    ---  Have a question or think this removal was an error? Message the mods.     Don't know the rules? Read them hereranimewikirules.,0
328,Dude spoilers.,2
329,reminds me of One for All quirk,2
330,"      Not  forever - that's part of this show's message. Even if Senku had never came along, you will always have weirdos who will collect weird rocks and try to figure out what you can use them for. Chrome is the representation of the fact that Science is Inevitable. Senku is just the shortcut.",0
331,"Tbh, the water wheel power plant has always been my go to Zombie Apocalypse plan. I live in an area with a lot of water so...but yeah, senku's is probably 10 billion times better than what id end up actually making save some excellent salvage and not starting from complete scratch.",1
332,Hence why writing is so important. It allows one to pass down knowledge for others to advance it.,1
333,"     Which is why I find it odd that SIX FUCKING ASTRONAUTS couldn’t assemble some sort of technology when they already had some working stuff to use we clearly see that electric grids and the internet were working when they used live streams to see how everyone was petrified. As feels as the Senku’s father story was, it has so far been the most immersion breaking thing of this show. Between them apparently just ignoring all the clearly still working technology and the fact that six people would a not be genetically diverse enough to survive more than a few generations and b even if they were should have expanded to more than  40-50 people after 3700 years.     I realize I’m nitpicking a show where people could be petrified for 3700 years and some kid could count seconds for that long but still. Considering all the other great realistic looks at technology in a “Stone Age,” I find it odd that the author overlooked that stuff. When we first saw the village, I assumed they were the descendants of some people who had woken up naturally like Senku. Maybe one or two generations. Not the offspring of exactly three couples from the full 3700 years ago.",1
334,That's why they had them land on a Island clearly with very little tech probably quite poor fishermen farmers. And then killed them all off so fast.     I anime only but I'm assuming a ton more villages will show up at some point or I will loss immersion as well. Big hint to other villages or nomadic tribes. This village is set up to defend it's self if there were no other villages they have no defense.,0
335,"They did make a point of that but clearly they ended up somewhere fairly close to where Senku was. While petrified, Senku’s body clearly moved, but I doubt the erosion and natural processes would move him that far, especially considering he couldn’t move between landmasses as I’d imagine petrified people would sink. Then, once awake, he makes that journey before he is “killed” but iirc it’s only a day or two at most. And from there he wasn’t far from the village.     All of this leads me to believe the village is on the same landmass as Senku’s school and the landmark Senku and co find during that first arc. I could excuse it as the clan moving after the astronaut’s deaths but then Senku visits the graveyard and his father’s grave is implied to be there.     I liked the twist of having the astronauts not being on Earth during the green blast but I feel like it opens a big can of worms. Like the author wanted a few cool plot threads but didn’t fully think through all the ramifications. Still an enjoyable show though, just a minor oversight imo. Unless maybe they explain some of this later on",1
336,That shot with the power plant was amazing maaaaan,1
337,And I thank all those who archive and all the projects centered around protecting knowledge if an apocalypse happened.,1
338,"I love how civilization fall media often miss that. Especially in Governmental Functioning which almost all of it was figured out before Railroads.     Got a big laugh when someone watching Full Metal Alchemist say how are they tracking that guy down so fast before computers.     Dragnet was a 60's TV show we worked out how to do a Dragnet way way before Computers. A very organized search system. Often took rooms full of people but what you could call extremely tight coding allowed way more to be done than people think they could then.     Rail Roads in 1800's were running hundred of very mechanically complex and maintenance intensive Engines with thousands of different types of train cars, keeping that, track in repair and fuel managed well enough that the 10:05 Passenger Train arrived at 10:05 almost always. And of course if it left at 10:20 you better be on it as it was leaving on the dot.     A lot of the hard stuff as far as running things was figured out way way before you might think it was. For some reason Container Shipping not invented till 1950's and I think you probably could use the same system with way smaller boxes with Wagons and Sailing ships designed for the boxes as they did have mechanical lifting devices like the Derrick.     Look up how Derrick was invented by executioner of that name to hang folks better and that's his last name. Loved learning that from anime ""Horizon in Middle of Nowhere.  Give that one 5 or 6 episodes before it takes off like a rocket in action",1
339,"To be honest, I think the most astonishing part of humans and knowledge is that our brain power essentially hasn't changed at all in the last several thousands of years. This show really proves that knowledge of how the world works is all you need to create a modern world. Like if you took a caveman from 13,000 years ago and raised him today, you wouldn't even be able to tell the difference",1
340,I love that Chrome is coming up with his own inventions now even though he didn't realize it'd already been discovered thousands of years before. It's nice to see him not just sitting back and doing only what Senku wants but taking the liberty to help in his own way too.     Side note: I want to taste cotton candy that gives me the same reaction of all of them lmao,1
341,     Jus sit in a cave living of fruit & grilled fish for 50 odd years then having some cotton-candy like that should give a similar reaction.,1
342,Dang you right. Time to go find a cave.,2
343,Like December 1 if you make it all the way through November.,1
344,"Also I would like to think, that the fruit they have aren't as sweet as the fruits we have today. Since the engineered fruits probably went extinct and they only got wild fruits.    And the fruits in our stone age where supposedly also not sweet, a reason why their teeth didn't rot without proper care like we need today.",0
345,     Roman era is already quite late; dentistry dates back to Ancient Egypt for that matter. But if we're talking the Stone Age I don't think cavities were a widespread problem at all.,0
346,"I feel like people often overlook the fact that food tasted like shit for most of human history. When people hear of all the death and conquering that people did just for spices to improve their food, they think its weird or barbaric, but nobody actually realized just how important decent tasting food was for them.    That's why it wasn't at all hard to believe that Senku's main method of gaining power was food bribes",1
347,"For a second, I thought I was watching Food Wars :P",0
348,"Could have easily been the superior food show, Restaurant to Another Universe.",1
349,"Can't take anything away from him for it being invented before. Even if you're shown the idea of two wheels moving against eachother which would be how gearing got discovered, it still takes quite the leap to put it together with water movement to produce power.",2
350,Oh I wasn’t trying to take anything away from him especially since he didn’t know anything about it. I only added it in parentheses because I figured someone would comment being smart about him technically not inventing it first haha. I love that it’s showing Chrome is just as capable at also coming up with ideas to improve the kingdom of science though and can’t wait to see what other things he invents!!,1
351,I simply loved that he made it for the purpose of nonstop cotton candy.,1
352,"Though I felt bad for the poor guy when Senku revealed he had not, in fact, been the first human being in history to think of using a paddle wheel to harness hydroelectric power XD. He deserved to be though.",0
353,It's kind of amazing to me how Dr. Stone just seems to top itself every single episode. IMO Dr. Stone is one of the top anime of the year.,1
354,2019 is a good year for anime,1
355,"What other shows would you recommend, I've watched this and Kimetsu no Yaiba so far.",1
356,Mob Psycho 100 II came out this year too. You should definitely check it out if you haven't.,1
357,The Promised Neverland came out this year,1
358,"Whoa, that felt like last year!",1
359,"beastars, Mob psycho, The promised neverland, Vinland sagai havent started tihs one just heard its amazing, Attack on titan, my hero aca    there is also given, not everyone's cup of tea because its a BL show    also jojos part 5 and run with the wind that continued from last year    those are my top picks this year, to put into comparison, last year i had 2 shows to this level that i didnt mention in the continuing listplanet witha place further than the universe      personally i think beastars is my pick for AotY out of that, but any of them as your AotY are obviously a decent pick",1
360,"Start Vinland Saga. If you start quick and binge, you'll catch up by the time or soon after the upcoming episode, which seems like it'll be a banger. Amazon also made it available for free as I saw in a post on ranime earlier though it may depend on where you live, now's an amazing time to pick up the show.",1
361,I plan to do it when it’s complete like I did with made in abyss I feel like it will be easier to get through,1
362,ay that's nice but I think you'll enjoy the sheer hype that some of these final episodes will bring too. Hype's always better when you watch it as it's releasing.,1
363,Youjo Senki movie,2
364, attack on titan and jojo,0
365,Everyone skipped Sarazanmai and it's driving me crazy. If not for Dr. Stone and potentially Babylon I'd easily call it as AOTY.,2
366,"You could try out ""Fire Force"", that was the other big one that's currently running.  Also ""Ascendance of a Bookworm"" is somewhat similar Dr. Stone it focuses on paper production.  If your into space battles ""Legend of the Galactic Heroes"" is a good pick.",1
367,Man 2019 was the year of the dragon's asshole,2
368,wait what did i miss,0
369,Arifureta,2
370, cries in Arifureta ,0
371,"It really is crazy good. When it started out I was counting on Vinland Saga and Enen no Shouboutai to be better, but holy shit did Dr. Stone leave everything else behind. It doesn't stop getting better.",1
372,"I dropped Fire Force, idk what happened but it just became a slog to watch.",0
373,"Fire Force is not good if you watch anime first. Manga is absolutely relentless. Anime slows things down, probably due to the fact that this is the adaptation but they added a lot of stuff or presented it in a very inventive way.",0
374,"I personally was expecting a more serious tone to it given the first couple of episodes and the theme in general, so the funny questionably timed bits are what turn me off. Still watching though, it's alright.",1
375,Yeah that might be it honestly. The constant shift in tone is pretty jarring. One of the big ones for me was when they decided to strip cat girl while he was fighting the guy in the factory.,1
376,"that felt all kinds of wrong, the last episode ended with her being beaten black and blue by someone she trusted in something that felt analogous to freaking domestic abuse. but then the series falls back from that to be all like ""Look! titties!""  that's when I dropped the show as well,  I don't dislike fanservice but when you're actively sabotaging serious moments for it it can fuck off.",1
377,"Definitely felt weird. And everyone just says ""dude did you not watch the episode, her special power is getting into those situations so it's fine"". No, it's not fine. You can't make a shit character and say it's okay because being a shit character is their special power.",1
378,"     I mean, it works for SAO.......",2
379,"Yeah I dropped it because of that. The ending of the episode right before that was so fucking solid, but they had to fuck up in the next episode.",0
380,I feel there is a right and wrong way to blend comedic and serious moments and while I'm enjoying Fire Force I feel that it fails to do that.,0
381,I'm considering dropping it too since I started reading the manga and noticed they've changed a bunch if stuff.,2
382,"Yeah, I dropped it as well. I was already pretty close after the whole cat girl thing in the factory... but it really just kind of slowed down a lot. Some decent characters but it's really hindered by pacing issues.",1
383,Same stop watching after the Kyoani fire.,0
384,"I think it's because the plotconspiracy element became an intrusive problem which ended up derailing everything good about the show characters, premise.    I've actually been working on a script for a video about it for like 3 weeks. I need to hurry or the damn show will end before I make it.",2
385,"Dr Stone is one of those series that just gets better every episode. I feel it has a pretty weak start and just keeps building on its premise more and more. All the side characters are really likeable and they all grow a bit each time, too.",1
386,"The best thing is that S2 will blow this season out of the fucking world. Like if you guys are hyped about things happening now, you just wait..",1
387,"This has been just a great year for anime I'm general, really. Promised Neverland, Dr. STONE, Kimetsu no Yaiba, the Konosuba movie, Blackfox, Cautious Hero, etc. I REALLY hope that the industry keeps topping itself again in 2020.",1
388,That's the power of a well executed story. Great character interaction and knowledge of how to convey information and reach certain beats in the story.    Some anime are such a damn mess that Dr. Stone simply feels like it's in another media entirely.,1
389,THE STONE WORLD HAS MEMES    THIS IS NOT A DRILL    THE STONE WORLD HAS MEMES    SHARE THEM WITH US YOU FUCKS,0
390,"Setting the fact that ""meme"" isn't quite the appropriate translation aside, the origin of the ""internet memes"" is very rooted in early days of the japanese side of the internet.    I always forget if it was 2ch or futaba, but those sites were very popular for the time and they ended up naturally cultivating the type of internet culture you'd get from a place like that. and by place like that I mean the wild west or in this case east of the internet, think golden age 4chan where people just pump out the weirdest shit just because they have literally nothing better to do with themselves    Eventually 4chan was founded in the image of 2chfutaba, and I assume you know how much effect 4chan had on the web.",2
391, If a boomer stumbled on this thread... ,2
392,"Nah the boomers are actually relatively tech-savvy, at least the ones I know. But their parents would definitely be lost.",1
393,How young exactly are the baby boomers you know?,2
394,"My aunts and uncles... lol. You do realize that the boomers were a large portion of the people ON the original internet, right?",1
395,"No, they weren't. Boomers were too busy thinking the internet was a fad while watching their prime time TV.    The internet was populated by millenials and gen x.",0
396,"Do you realize that the Baby Boomers are those born between 1946 and 196465, right? Which means that their parents were those who fought in WW2?",0
397,"Yeah, which would be my grandparents.",1
398,"And don't tell that 65-to-75yo people are adept at using PCs because I risk going mad all the time due to 4050yo people incapable of properly using a smartphone, let alone using properly a PC outside of basic Microsoft things.    Obviously someone will know the tech even above 70 Someone MUST have used it back in the days before being as we know the computer know lol but definitely this ain't the majority.",1
399,"It varies a lot. And us at tail of Baby Boomer are more into computers somewhat. I was using computers in 78 learned Basic and then DOS, was not a expert but I learned enough it's easy to figure out modern stuff which is tons easier to figure out than early stuff.     Big difference is probably those from a math and science background and the general public. Even the pre desktop Slide Rules types adapted fairly fast. My Father was on main frames in 50's and 60's but his ""General Electric"" plant actually made Nuclear Bomb Triggers the real hard part so my experience not typical Boomer. Did not give me details from work though learned what they actually did from local paper.     There is a stop listening to new music effect. Majority stall out on music and often technology although all can master basic cell phone.    Me I love new music and stay up with new tech. But once you know how programing works and other basic science things you just look it up. The biggest difference is little kids pick up stuff in minutes I would have to take a hour plus to figure on sometimes.    So you younger folk do have a speed advantage. But us getting primitive computers to work often can figure out things just like young folk who actually are in the field.     Still Amazing how much we got done with so tiny memory space. Modern Programing often is massive bloat ware because they never had to learn to make the code tight.     Mother Nature still has us beat on running on no memory or speed, that in example one form of Ant they think has only 20 lines of code that totally allow it to function fully. But she had Billion plus years of trial and error to do that.",1
400,"Yeah, technology like personal computers and such started to become a thing around the time they grew up, so they do tend to be pretty familiar with modern tech. They do have the occasional weirdo who seems to have lived under a rock for the last 100 years, but the majority of them are about as good at using technology as everyone else.",1
401,"Did they motherfucking translate ""forced me to play the straight man"" as ""made me go along with a meme""?    Jesus man",0
402,I don't understand why so many of the official subs are like this. They take way too many liberties.,1
403,"If I had to guess they probably don't have much in terms of guidelines, really busy schedules to get subs out as fast as possible and nobody proofreadingoffering guidance.    Crunchyroll script are notorious for seemingly not even having a proofreader at times so its probably something along those lines.",0
404,"I don't know, I often get the feeling they're going out of their way to not be 100% accurate. I mean, you have Dororo clearly calling Hyakkimaru ""aniki"" and what do the subs say? ""Hyakkimaru"" instead of ""brother"". This is just an example but they do something like that all the time and wouldn't it be quicker to just translate it as it is instead of coming up with shit?",0
405,"There is a balance between what translators call ""liberal"" and ""literal"" translation, if something is too close to the original language it can be quite jarring in the language that it is being translated in. In English we don't use honorifics really, so saying ""hey name brother"" or ""hey brother name"" isn't a sentence that we will really hear in English, they could have just translated it as ""Hey brother"" substituting his name, but that would be similarly as weird. I can definitely see the argument for the inclusion of honorifics, even -san-senpai-kun or whatever, particularly when a character refers to another as just ""senpai"" - you're not going to translate that as ""upperclassman"" or just use their name though some do.    I have a bigger problems with just bad translationgrammatical errors and in this specific instance, conflating a style of japanese comedy with meme, like jesus christ.",0
406,"Which is why I support leaving the honorifics there, i.e: the subs should keep things like ""Senku-chan"" as we see here.",1
407,"I'm pretty insistent honorifics be left in for manga, but with anime, I can  hear  the honorifics. I don't mind if they leave it out of the text. And it's kind of fun when even I can recognize when the translator departed from the original material, what with my very limited knowledge of the language.    As far as honorifics in place of a name, I prefer if they just leave it untranslated. Just call Aniki Aniki; don't translate that to ""bro"" or whatever unless it's  really  appropriate to the character. Same thing with things like Sempai; ""senior"" means a few things in English, and NONE of them really capture the meaning of ""Sempai"" in most contexts.",1
408,"He wasn't calling him ""Hyakkimaru-aniki"" just ""aniki"". It's not weird to call the boss of your group ""big bro"" or something, and even if it was unusual, it's a series set in a feudal era japan like world, some cultural quirks are expected. Absolutely nobody watching would be surprised or confused. Reading a character's name which hasn't been pronounced is definitely much more distracting to everyone.",1
409,"Part of watching subbed anime is seeing these expressions like honorifics too and learning a little bit about the languageculture. Removing those completely negates that aspect, and I really dislike the adaptation to english terms in subtitles.",1
410,"They translated it as ""bro"" most of the time. In fact he said Bro so often that it felt out of place.",2
411,Fan translations back in the day were way better than the official subs are nowadays in my opinion. I also miss translator's notes even if they may have been a bit excessive at times.,1
412,"This is why I think Hidive subs are great. They actually leave TL notes with their translations. A recent example would be their subs for Joshikousei no Mudazukai, since that show had lots of Japanese-centric jokes. Now if only their player wasn't so awful.",1
413,TL note:    keikaku means plan.,2
414,I love when TL notes explain a cultural reference,1
415,"TL notes weren't needed here though, unless you want ""keikaku means plan"" level translations. He was just saying that he was made to play the straight man. Perfectly understandable english translation.",1
416,"I like the artistic liberties they took better. It's more relevant to today's culture than likening the events to a comedy routine, even if it's more accurate. Also, I just like to imagine Byakuya being such a shitlord that he thinks the word ""meme"" needed to be preserved for future generations of trolls & memelords.",1
417,"     That's nice and all, but it doesn't excuse the fact that the translation was  wrong .    A translator's job is to accurately convert the data presented from language A from language B. I'll forgive with major objections a tiny amount of localization for things that have no equivalent at all like super niche cultural sayings, but when you're changing the meaning or injecting new ideas in the work, you're absolutely failing to do the job of   translating   the work.",2
418,"The translators job is to accurately portray the scene in a way that an audience can understand, like changing Sakura's name to ""Lilly"" in the dub of Kino's Journey 2003, or in Tejina Senpai when they translated the joke of gyaru brocon almost saying ""pussy"" by changing the line from being mangomanko, to pushypussy. They don't need to directly translate it. They need to translate it in a way where western audiences can get the joke regardless of whether they know the Japanese pun.",1
419,"You have a very skewed understanding of translation, it seems.    I don't think I'll ever understand people who think loss of accuracy is acceptable in information transfer. Better a slower rate of transfer with high accuracy then a quick transfer with significant data loss.",1
420,"I don't think I'll ever understand people who think that literal translations that require editors notes is God-tier translation worthy of entry into the halls of Valhalla. Everyone knows what a meme in, but when someone pointed out that it should have been ""straight-man"" there were tons of ""what's a 'straight-man?'"" Comments",1
421,"Top marks for missing the point, mate.    I'm honestly always confused why so many people seem to think that having to look up an unfamiliar concept they encounter in fiction is some sort of objective negative. Is it just an aversion to learning new things?     Like, you give off this feeling of someone who is actively offended by the idea of punching ""define straight man comedy"" into a search engine. Like you'd rather have jelly donuts instead of onigiri.    I know I appreciate learning something new, and doubly so when it's my entertainment that makes me search out and internalize new information, since that increases the odds of me retaining it. Most of my cultural knowledge of Japan comes from seeing something weird in anime or manga and looking it up.",1
422,"Onigiri to jelly donuts was fucking stupid, so what I would do? ""Rice balls. My favorite."" It gets the point across without making you go ""wait, what?"" The point is to make it understandable to the target audience. ""Jelly donuts""? Stupid ""onigiri""? Requires an editors note. ""Rice balls""? Completely perfect middle ground.",0
423,"And you think people who don't already know what onigiri are wouldn't have to stop and say ""wait, rice balls? What?"" and have to look it up?",1
424,"No, I don't, because ""Rice ball"" is the most self explanatory food that one could possibly think of. A rice ball is a ball... Of rice. A literal 3 year old could figure out that ""Rice ball""=""ball of rice"" because of how simple & easy the term is.",1
425,"It really shows your understanding of what onigiri are if all you can think of is ""ball of rice"". Did you know rice balls are different food items in Chinese, Japanese, Thai, and Italian cuisines? Prepared differently, with different fillers? Sometimes even fried?    No, it sounds like unfortunately you don't. Well, maybe this will inspire you to look it up. It's really quite interesting.    Getting back on topic, you're positing a hypothetical audience that is both multicultural and intelligent enough to understand exactly what a rice ball is in terms of food, but simultaneously both ignorant of what a straight man is in comedy and unwilling to spend the five seconds necessary to look it up and learn something new?    That's a really small group of people. Would you argue a similar approach to, say, Science Fiction, where you can replace every usage of scientific terms with carrot metaphors because people might have to look up what gluons are, and that's just not a quick and snappy, easily digestible way to convey information?",1
426,"I understand that Onigiri is prepared in different ways. ""Rice balls"" is simply close enough to get the point across without needing a thorough explanation. Why would one have to be multicultural or really smart to understand that a ""Rice ball"" is a ball of rice? What part of that is not remarkably simple? It's the same here. Meme is much more simple & gets the same point across, plus, people in this very comment section have proved that ""meme"" is more common & well understood than ""straight-man""",1
427,"In favor of the carrot metaphors, I see.    Well, alright then. Thanks for the conversation. Later, mate.",1
428,Go to VRV. It has HiDive and Crunchyroll combined. And uses a better player,1
429,What I really miss is sing-along subtitles for OPs and EDs.,0
430,"Absolutely. I watched the fansub of Shingeki and it was so good that I was actually disappointed when I got the Blu-Ray later on, which had vastly inferior subs and even typos, which is just embarrassing.",0
431,You realize that there is a BD release with the fansub subs right?,2
432,How else would I know that keikaku means plan?!,2
433,"There were a lot of stellar fansubs back in the 2000s, but people tend to forget just how fucking awful   they could get.    There were a lot of god awful fansubs back then, they've just faded into obscurity while we only remember the good ones.",0
434,"This is exactly the reason why I didn't watch the official Kaguya releases, and instead waited until the fansubs were out, even though they took  months  until they released the final episode.     That's how bad official subs were for me .",0
435,Remember when the official translation utterly ruined the penis episode?,0
436,"Nope, because I didn't watch the official release as mentioned before.",2
437,I envy you.,0
438,Oh believe me I had to wait  MONTHS  for each episode because they sure as hell took their sweet time. the were done with the last episode around the 19th of freaking June.,0
439,Yeah after that incident I've waited for that delayed fansub too. It was worth it.,1
