,Comment,Sentiment Rating
272,"   Plastic  !    I am gonna explain in details how they did do it because they skipped about most of the stuff for the viewers which is appreciated.    So The reason they needed coal is not just to burn it, Senku want to extract something called   Naphtha  . It's a flammable hydrocarbon chemical. They extract it from Coal distillation. Naphtha is used as a catalyst to start the reaction of plastic making.    So the next thing they want is a monomer A single unit that will form a long chain of a monomers that would be called a Polymer. The most common monomer is Ethylene   C2H4  , they did get it from dehydrating wine those crystals are Ethylene Basically sugar crystals, now they just carry on with the reaction, Naphtha is further decomposed thermally and separated utilizing the difference in the boiling point temperature at which the phase change from liquid to gas occurs to form ethylene. Boom! plastic baby.    The thing with refining Tungsten is beyond what I know. But I did a fast research to see what I can get.    It's Calcium Tungstate CaWO4 or CaO4W it falls into the Scheelite category. Senku used ammonia to extract it from the ore. He first must make Ammonium Paratungstate:         The next step is just to make it powder, which is init self a long process that requires a lot of heating and Senku used it right when he make heating out of it. Although it's not safe lol.       The blue oxide is then reduced by hydrogen to metallic tungsten powder in stationary furnaces at temperatures ranging from 550 to 850 C 1,025 to 1,550 F. In this process the oxide is loaded into “boats” made of Inconel, a nickel-based alloy noted for its strength at high temperatures. These are stoked into tubes, usually arranged in two rows, and the tubes are heated in three separate zones along their lengths.    APT may also be reduced by carbon, although the powder is usually contaminated with tungsten carbide and some mineral elements contained in the carbon. When APT and carbon are mixed and reacted at 650–850 C 1,200–1,550 F, the product is a blue oxide. When heated in the range of 900–1,050 C 1,650–1,925 F, the brown oxide is formed. For complete reduction to metal, a temperature higher than 1,050 C is required. The purity of the metal is about 95 percent.    That's what I got from how to refine Tungsten from ore, I just read it all, and boy I am glad I am not working in chemistry section, let me play with physics lmao.",1
273,Thanks Mecha senku,1
274, Mecha Senku,2
275,Thanks Senku,1
276,"     I still don't understand why they need plastic. Sure, plastic is light and durable, but the housing could be anything, the coil could wrap around anything nonconductive, wires would be fine for connecting components, etc.",1
277,I think they needed it for the microphone too.,2
278,"Yeah, I think the material need they had there was ""light weight, rigid, thin, and durable."" Glass would be a bit too heavy or brittle, plastic can vibrate easily with little pressure, without breaking.",1
279,"I'm not sure why they're using bakelite, especially since you need a bakelizer to make it properly.    Without a bakelizer most attempts to make bakelite will just produce a pink foam.",0
280,Does the heating apparatus they used for the plastic making act as a convincing substitute for a bakelizer?,1
281,You tell me.,2
282,yeah the difference is the bakelizer you showed is a commercial one optimized for mass production.,1
283,The Bakelizer prevents the resin from foaming by using pressure.,0
284,"To make a contact microphone Using the piezoelectric properties of Rochelle salt you don't  need  plastic, you could probably get away with some textile.     Honestly it makes more sense to me that way since they're likely going to be used as throat mics anyway.",1
285,"Bakelitethe plastic they made is relatively easy in its components to make, as well as was heavily used in the early 20th century in the fledgling electronics industry due to its extremely high resistance to heat, electrical conductivity, and chemical action. As well as now they can produce a myriad of different electronics, and luxuries with it such as better glasses frames, buttons, lamps, etc",1
286,"Plastic is an insulator. With unregulated energy, considering they're probably using direct current, rather than alternating current. Having plastic as an insulator helps a ton to keep people from shocking to death. That's pretty much what I thought it was.",1
287,"I don't think the voltage involved is enough to hurt people, but a short-circuit would prevent the radio from working.",0
288,"Did you see the batteries they have? Cause those are some massive batteries, with energy that has no safety nets. At least, not the same nets we have now. Do you know what direct current does compared to alternating current? Direct current is dangerous because it causes the body to freeze up due to the electric shock, which unfortunately prolongs the exposure to the wiring or power.  Alternating current does not, which is why if you stick your finger in a outlet, you can pull out your finger.        It also, like you say, stops it from short circuiting. Which is definitely an important thing, seeing as they don't have the time or resources to make another one. This is their only chance, after all.",1
289,"     I would say that AC and DC does not matter, as long as the current is more that 0.1A 100mA and it goes through you, you're good as fucked. That is why from where I live, a 30mA RCCBresidual current circuit breaker is required for every residential household. Upon detecting a residual leak of 30mA or more, it just trips, therefore protecting whoever was unlucky enough to touch the equipment. If you stick 2 fingers in to both live and neutral, you'll probably trip the RCCB while getting some shock. Stick one finger in and it does nothing, as you have not completed the electrical loop.    You can run 230Vac through the body and still be fine. I know a few people who daisy chained themselves and ran a couple of volts during lab sessions. Wearing safety shoes and standing on rubber mats, with supervision of course. Assuming 100,000 ohm per humandry, 230V100,000 x 4 = 0.000575 A. Which is 0.058 mA. They did not feel anything at all.      The part where bakelite is being used to prevent electric shocks should be correct. It is, after all, low in conductivity. I'm also guessing structural, weight and mold issues if you were to have wooden cases around.",0
290,They need it for the circuit board. I guess you could consider making it out of wood but it probably would be much harder because of how small the pieces need to be.,2
291,Chemistry is just playing math with rocks. And the more info we get from physics boys the more stuff we can cook up. Huzzah this show is motivational!,1
292,"Here I was thinking Senku is unrealistic not because of his science but because of his retention of knowledge, and here you come taking all that info out of your ass.... How do you people do it? Are you even ningen-desu",2
293,I had the exact same reaction LMAO,1
294,Yes.,1
295,So these are all plausible?,2
296,"Yes they are, but they need hella amount of work to do. In the anime it was skipped and a little bit simplified not that much. If you want to do it in your backyard, you can but it wouldn't be perfect 'cause of little things mixed with it from the air and stuff.",0
297,so honey  then burn then more honey  visible confusion ,0
298,"     Haha, my thoughts exactly. Am in constant awe about how much Chemists can remember.",1
299,"        It's interesting to me, as a plant operator in a chemical plant that makes 40+ metric tonshr of polyethylene, what kind of primitive methods they used to accomplish it. I could go into great detail on how our low pressure gas phase reactor works to turn ethylene gas +11 secret herbs and spices into polyethylene resin and all the other factors that go into its creation, but I had no idea that wine would leave behind crystals containing ethylene and so never thought they'd be making plastic that easily. Senku really knows everything.",1
300,"Ooooh, now please explain how the furnace that Chrome made to heat the tungsten paste works!",1
301,This can already be a filler episide,2
302,hi i am currently studying polymere engineer at university.     they actually used those crystals from the wine to make Rochelle salt which produce elektricity when hit by sound and not plastic.    additionally wouldn't ethylene just give you polyethylene+ they would need to build a reaction chamber to get a polymerisation going? Senku said they want to make bakelit which is a resin u get from a condensation of phenol and formaldehyd. it was actually used as a casing for the first home-telephones. i am actually currently studying for a exam in polymere chemistry and i finished the chapter about resins and the name bakelit sounded familiar.,1
303,"Weren't the sugar crystals used for the Rochelle salts? The bakelite was made with coal, sodium hydroxide and something else - with formaline as a precursor, and bakelite anyway is polyoxybenzylmethylenglycolanhydride, not polyethylene.    Also the crystals weren't sugar, but potassium bitartrate.",2
304,"I am pretty sure that dehydrating wine gives Ethylene.. and yes the sugar crystals potassium bitartate are the one who were used to make Rochelle salts. Although polyoxybenzylmethylenglycolanhydride or Bakelite is what we were told that he did in the anime, but I am seeing contradiction for what happened in the anime and what is said to be. Yes Bakelite making is very similar for Polyethylene making, but they need different things. It might just be a mere confusion for me though, you might be right... Chemistry isn't my play ground anyway, it's physics.",1
305,"I'm a physicist too, I'm just going off what they did. I think if they say it's bakelite that's what it is, they've done their research until now, it'd be strange to make such a blunder. Besides bakelite truly is history's first plastic, so it makes sense it should be easier to synthesise than polyethylene, despite one might think the contrary. Besides, all they could get is LDPE, which is pretty crappy as a material; HDPE can not be produced without specialised catalysts.",1
306,"Naphtha is pretty darn good catalyst, and he surely done that by just distilling coal tar. I don't know, I need to do more research next time, what I said was what I all had. But seems there are easier plastic to make than polyethylene, I though that's was the easiest.",1
307,"Naphta certainly isn't a catalyst for the Ziegler-Natta process, which is what I was referring to:    Ziegler-Natta catalyst",1
308,"damn, they speedrunned the last parts of making cell phones, I like how everyone was amazed when they didn't even test it if it works",1
309,who they gonna call?,2
310,... ghost busters?,0
311,The Doctor?,2
312,"Did Kohaku just ""ok boomer"" her dad?",1
313,"Wait until they get the first children born in the age of science for some serious disconnect.    ""You better eat all your food, you don't know how lucky you have it! When I was your age, we didn't have agriculture! We just went out there and actually hunted and gathered everything we needed to survive!""    ""Yeah, yeah, sure, mom...""",1
314,Except hunting and gathering is far superior to agriculture. Agriculture fucking sucks dude.,1
315,"Agriculture is what allows civilization. Agriculture leads to cities, which leads to society, which leads to division of labor, which allows some people to work on actually progressing civilization.",2
316,"He's not wrong. The hunter-gatherer life provides a substantially higher standard of living than agrarian production. It isn't until you reach industrialization that civilized people start living healthier, longer lives than hunter-gatherers. And prior to modern sanitation, cities were cramped, dirty, polluted, disease-ridden cesspools. Only the wealthy enjoyed the benefits; everyone else got a worse deal than the ""uncivilized"".",1
317,"No shit, but you're confusing cause and effect. The need for cities gave rise to agriculture. H&G is far more productive and time effective food generation method. What it is not is LAND effective. If you are not land limited, you should not do agriculture.",1
318,But H&G groups weren't advancing science. That takes specialists who can't spend time on their basic needs and need others to provide them. A H&G group can't support those dead weights. The specialists also need many and they need to be concentrated so they can collaborate. Life did take a quality dive in the transition but it them bloomed into our modern society.,1
319,That's not true. HG is more time effective than early farming. You can absolutely support lots of dead weights so long as you have enough resources. Obviously enough resources doesn't exist anywhere in the scale necessary to support cities.,1
320,"sigh silly argument, the only thing that matters in the long run is number of people. the more people you have, the more likely one of them is euclid, which means cities are always better",1
321,"Except there are no cities you dumb fuck, they have literally 50 people.",0
322,lel have you ever found yourself inside a cage in a zoo?,2
323,"Why are they booing? You're right.    With their population still low, they don't need agriculture.",0
324,"Well, early on it does, but if it’s industrialised it’s much more productive if not better at the individual lifestyle level.",0
325,"Well yeah, though ""early on"" is 99% of the history of agriculture. Agriculture only stopped sucking when people didn't have to do agriculture.",1
326,We do still do it though. It was us moving to agriculture that let us then move everyone out of it. There is no way to modernize H&G to the point it can sustain massive cities.,0
327,"     No, machines do for the most part. We just direct them and then let them do the work.         The people in this show don't have to follow history. They can skip steps because they already have the knowledge.     They can just be H&G until they have a need for agriculture and then straight away create advanced farming tools.",1
328,"Even during the Stone Age, they have meme.",2
329,You can thank best dad Byakuya and his 100 Stories for that.,1
330,Byakuya knowing what aspects of civilization should be preserved the most     gintamathispleasesme,2
331,Memes and incest,2
332,Dude must’ve played his fair share of crusader kings.,1
333,Poor guy browsed animemes too much,0
334,Damn beat me to it,0
335,"We have records from ancient greece on having conflict of generations and surely it should go much further in past. If we go far enough, even first words spoken by humans could had same meaning as ""ok boomer"".",1
336,I find it so hilarious that the villagers are getting attached to the idea of science while having such a loose understanding of what it is. At some point Senku is going to have to sit people down and explain why it isn't magic.,1
337,The tech tree is messed up. Having sulfa drugs before a stove seems kinda off,0
338,I know! I teared up when i saw it,2
339,"I saw the panel shared a while back so I knew what was coming, but I still teared up",1
340,It's like he's crying molten tin.,0
341,its becsuse the artist didnt draw the details youd see through the tears and didnt include any indication of reflection from a light source.,0
342,That excellent thick lines of that portrait  gave it justice,1
343,OHAYO SEKAI GOOD MORNING WOOOOORLLDDDDDDDDDDDDDD,1
344,"that caught me complete off guard, thought the episode was ending and they are playing the first op instead of the ed",1
345,"Yeah, same. I just went on to do something else while it played in the background, but then a bit in I heard talking and thought ""oh wait, there's more?"". I blame that the first shot as the music started playing just made it look like normal credits.",1
346,"yeah like what gives, they sang ""good morning world"" then literally showed a picture of the world.  I instantly assumed that was credits.",1
347,They're already using the opening song? But what happens if Tsukasa is about to defeat them and Senku needs to power up.,0
348,they can always use it twice like they did in black clover. didn't work so well the 2nd time though...,1
349,What were the 2 times in BC. I remember one was episode 100 but what was the other?,2
350,Asta vs vetto,2
351,Thank you i just completly blanked,1
352,They still have the second op available!,2
353,     He has a brain and science. Senku doesn't need a power up.,2
354,"They are gonna use the 1st ending, that guitar will hit us when we least expect it.",2
355,Talk about friendship or some shit.,0
356,I believe there is a very good OST very fitting on that Scenario. Ive  listened to the whole soundtrack,1
357,         dore hodo aruitarou         dore hodo aruitarou,2
358,     Ashi no itami dake ga,0
359,I’m not ready for this to not be a staple in my life.,0
360,I have absolutely no idea what part of that is a phone or how they are making more than one but I am not gonna question it.    Edit: I just realized there is only 1 episode left...     panic,0
361,"Based on the part right at the end of the episode, I have a feeling that this is more of a cell tower sort of thing. Really they should have called it a radio or something rather than a cell phone.",1
362,"Yeah, but if they called it a radio, taiju wouldn't have wanted it",1
363," Builds a radio     ""Hey Taiju, here's that cellphone you wanted.""    ""Umm... Senku. This doesn't look like the iPhone I ordered...""    ""It's the latest model.""    ""Oh ok.""",0
364,     Technically not wrong...,2
365,"You need ""courage"" in making that... phone... thing",2
366,He only needs to charge an exuberant amount of money for it and it'll be indistinguishable from a real Apple product anyway.,1
367, exorbitant,2
368,I decide to not double check with a dictionary  once  and this is what I get.     imdone,2
369,H-... have you ever used an Apple product?,2
370,"Yeah, they're good, but a tad bit overpriced.",1
371,Waiting for an episode where they invent justice system for Taiju to sue Senku for false advertising.,1
372,My impression is that they have called it a cell phone because they thought this would be most relatable to the younger audience. Radio amateurs are not that common among WSJ readership probably.,1
373,"That's probably the most logical reason for it. I feel like radios aren't ""that old"" yet, but who knows. I'm only 25, but to be fair, i probably wouldn't have thought of radios as big boxes with antennae very often in comparison to like walkie talkie radios if it weren't for my grandpa being a radio operator.",1
374,"Well I guarantee if he'd said ""radio"" instead of ""cell phone"" you'd have far less drive to read the next chapter, right? It's already obviously not a cell phone because it can't be transported like one, which I think of as the key component of a ""cell phone""",1
375,"no, not really.",0
376,"I put it down to radio seeming much more attainable of a goal than a phone, while the overlap between the two is enough to be acceptable. So for marketability claiming it'll be a phone is more impressive",1
377,"I kind of disagree with you on that. So far the show hasn't strayed away from scientific terminology that people might not know. They do a pretty good job at explaining it too in an easily understood way when the time comes for using it. I imagine that the episode it gets used for the first time, they will explain the physics of whats going on with it.",1
378,"Well I assume they are making something with two way communication instead of just a broadcasting station, so calling it a phone would be more accurate.",1
379,Radios can be two-way too. Armies have field radios for the same purpose that Senku wants this one for.,2
380,They probably called it that way because a lot of kids have never seen a radio or a normal telephone.,2
381,Way to make my hip hurt. I wonder what kind of basic pieces of technology I've never heard of because they were obsolete by the time I was a kid...?,0
382,"Here's a short list.    Probably the most notable one would be punch cards, which I mostly know about because everyone over 50 keeps bringing them up whenever I mention anything to do with computers.",2
383,     Oi fuck you,0
384,"Considering the length of the list, some of the items on it are oddly specific",2
385,     How long did it take you to become a kid? I was born one myself.,2
386,It took roughly 4.543 billion years before I was a kid.,2
387,That’s quite a bit of technology you missed out on,0
388,"That's my point. We know about stuff like record players, spinning jennys, and castles, but how much weird shit like in this video do we not even know we don't know about?",0
389,Baby cages! God this guy is hilarious,1
390,So what are they gonna do with the receiver?,2
391,build a sender as well? and give it to whoever does their scouting?,1
392,I'm guessing they're making something like this.,1
393,"It’s the bare basics. One of the best things about advancing science and technology is minimizing things, making them more compact and portable. The first computers took up entire rooms, now they can fit in your pocketSmartphones.",1
394,     To get the same processing power as the early computers you only need a millimeter-scale SoC. A smartphone by comparison is a Tesla vs a horse and buggy.,2
395,"Funnily enough, we had electric cars in the same era that we used horse and buggies. Electric cars lost to steam and fuel driven cars though.",1
396,I don't see how that's going to fit into your pocket unless you're a Minecraft character.,1
397,villager from animal crossing,2
398,They just need to make some pants with huge pockets. Which might as well be an opportunity to introduce the village to the spinning jenny.,1
399,"That antenna thing is literally an antenna, the receiver is probably inside the box. The manganese batteries I assume are kind of like an internal battery, while the liquid ones are there so the manganese doesn't get wasted before they need to use it?",1
400,"No, the manganese batteries are needed for the high voltage terminal on the vacuum tube. The other lead-acid batteries are for the main power source and heating element.",0
401,Thanks!,1
402,"For me it's the ""cell"" part that I don't see lol They really should have said they were building a radio or something, this is not a cellphone by any stretch of the imagination.",0
403,Looks similar to those WW1 radios,2
404,and it looks like ww1 squad photo,1
405,"I was so confused when I saw that thing. It was nowhere near the old radio phone I know. Then the rod ""electrified"" the whole landscape and it hits me:  This is like a cellular towertransmitterreceiver thing isn't it?. Wait, That is still nowhere near the phone I know! ",0
406,"It could be  part  of the phone you know though, if the plan is to make it work as a cell tower.",2
407,"when I watch the episode, I might be able to explain a little bit of whats going on with it. I work as an engineer for antennas and had another job making and testing Power Amplifiers for cell phones. My guess is that they are making an omni antenna that can do both transmit and receive, then using a series of tube amps to amplify the RF signal so that it can be transformed back to audio. Since there shouldn't be any other RF flying though out that area, they probably wont have to worry much about filtering out any out of band noise and just deal with the noise of the signal which, I think tube amps have a pretty good linear amplifying range with low noise amplification. Which is why they are used in amps for guitars and what not still. I could be wrong on that though. I would expect the audio to be pretty choppy though and that it will be hard to hear the other person clearly. My question though is how are they going to get another one of those built and delivered north, without detection and more importantly, without damaging the tube amps. they are really sensitive to vibrations...really really sensitive to vibration.",1
408,     It's likely a broadcasting station and they just need to make receivers.,2
409,"I gotcha     the center part is an antenna, the radio tower everyone is talking about, bellow it there is a master switch and a vacuum tube to control the flow of current    To the right those are batteries, different from the ones Gen was making. Those ones are probably stronger batteries meant to power the antenna, see how they are connected in series?, that's what you do when you want to increase the voltage in a circuit. Individual radios will be able to work with the manganese-zinc batteries but we are yet to see those in action    For the record, radios are easy to make, they used to make them in literal bread boards, you just need those crystals, an antenna and a couple of transistors, if you are close enough to the radio tower you might not even need batteries    To the left is the actual circuit, have you seen pictures of those old switchboards in which operators would connect and disconnect cables when people wanted to talk to each other?, this is that    That thing is probably made of vacuum tubes connected in such a way as to produce the simple logic gates that a radio needs. Knowing this show, Senku probably made it in such a way that changing who you are talking to just requieres switching one wire from place to place and Suika will do it    I'm not sure how they will know how to connect the calls though...    Anyway, I might be wrong, electronics is not my strong-suit",0
410,"This is probably a super simple cellphone that converts eletricity and mechanical waves into metallic sound, there was something simillar in a science museum i've went, basically you would talk and you would receive the awnser across a yard metal trough vibrations.",1
411,"Mom, can we have a cell phone.    We have cell phone at home.    Cell phone at home.",2
412,"I had to do a double take near the end when the first OP started playing. I thought for a moment that this was the last episode. Can't wait for next week, hope S2 is confirmed.",1
413,I just realized making a phone is basically like crafting the Terra Blade from Terraria.,1
414,More like the cell phone,1
415,More like crafting the ankh shield,1
416,"Nah it's more like the Cell phone. Most of the stuff isn't too bad to get if you know what you're doing, but then you have that FUCKING fisherman and his bullshit RNG once a day drop BULLSHIT that means that nobody actually gives enough of a shit to get it legit.",0
417,I got the achievement for completing 200 fishing quests before I got all three parts I needed from him. The game was lucky I loved fishing.,1
418,"     I feel attacked.    ""It's just question of grinding and it will eventually drop, maybe I should just put it in my Character and when it drops I'll delete it""",0
419,"I took the time to stockpile a large amount of quest fish using the safebank trick, but still ended up save scumming for the cell phone quest rewards.",1
420,I just use save editors once I got all the other pieces normally. There's no reason to waste so much time on them.,0
421,"No save editors on consoles!     However, I used a save editor to ""transfer"" my post Moon Lord character over to the PC version, since the Switch is still pre 1.3.4 meaning no Old One's Army, no Tavern Keep, and a whole bunch of other good stuff.     I want to go back to playing on my Switch, but I just can't stand the delayed updates.",1
422,"Was about to say, lol.",1
423,Or even better: the phone from Terraria,1
424,Or like those very endgame weapons from calamity mod,0
425,"Or like the  ""Exo Blade"" from Calamity, a Terraria mod.",1
426,I love how they keep using Godzilla to represent how heat resistant tungsten is.      Well this just shows how confident Senku is in his friend's abilities as a scientist. Letting him take care of this project on his own without needing to help him. And that was also some heartwarming sentiment given to Kaseki there.      Everybody wants some high fives.      And Gen gets his own musical montage... o-kay... but then it was followed up by one using the first op so it all evens out.,1
427,           Pretty much the currency of the science kingdom.,1
428,"Evens out? I think you meant to say ""makes it even better"".",2
429,"When they were talking about having maker friends, I was like ""This is so heartwarming.. When are Old Man Kaseki's clothes ripping of--YEP THERE IT IS""    The new hit Manganese Rice Balls is the hottest track of the 58th century, could warm up the whole village with that fire    How exactly is that a cell phone? Though they haven't explained it yet, that seems more to me like a cell phone  tower . Which if that's the case, that is NOT what I was expecting since they kept saying cell phone and not cell phone tower. Then again, this whole time I was wondering both how they were going to make portable enough cell phones  and  how they were going to get service for said phones.     I really hope they don't leave us with a massive cliffhanger for the final episode. I can't imagine a whole battle being resolved in 20 something minutes.",1
430,Their cellphone is basically walkie talkie. One with tower plus another one being portable military style,2
431,Is the central tower a repeater? That's the CB setup we use in school bus driving.,2
432,Learn how to spoiler tag.,2
433,"I don't tag it because it is not total spoiler.    Obviously after watching this episode, you can guess some of next episode",2
434,"Doesn't matter what kind of spoiler you think it is , tag all spoilers.",2
435,Ok boss,1
436,"This comment has been removed.      Untagged or improperly tagged spoilers are not allowed.     Please keep all source-related comments, such as discussion of future events, comparisons with the source material, or talk about the source material in general, in the Source Material Corner.    ---  Have a question or think this removal was an error? Message the mods.     Don't know the rules? Read them hereranimewikirules.",0
437,I think they are aiming towards some sort of radio tower with little devices which can keep track those radio waves,2
438,It is basically an early radio. They still thousands of steps away from making real modern cell phone.,2
439,"Honestly, I think it's a translation issue, either from language to language or from generation to generation. Maybe ""keitai"" is just how the Japanese refer to any portable communications device. Or maybe Senku is so young he just doesn't know any other word for portable communications devices.",1
440,"     Literally means mobile, short for ketai denwa mobile telephone. And the roadmap shows a cellphone, maybe it's not what Senku's actually making, but if it's not, the cellphone analogy is clearly intentional. If Senku wanted to say ""transceiver"", he probably would have Toranshībā .",1
441,"I don't think that's it, they keep also showing images of cell phones. My guess is this was a way to make it sound coolermore relatable to young readers.",2
442,"I like that the kingdom of science doesn't discriminate against age. Even if you're old or young, you can contribute.",1
443,Child labor and Elderly people with no retirement,0
444,"capitalism, ho!",2
445,I mean Senku already has his own cellphone brand...,2
446,Lets just hope that his data plans are reasonable,1
447,I was not expecting a Recettear reference.,2
448,Truly the greatest invention of science.,1
449,"It took a petrifying beam to remove all human from Earth and thousand years to reclaim the world from man made pollution. And Senku was just like, ha, Plastic! CO2 emission! I'm bringing the Gang back together!",1
450,"I don't think a society like this, living in straw huts etc care a whole lot about the elderly..    If you can walk, see, hear and haven't gone senile, you can work.      And children gotta learn too, ain't no soccer practice or higher education in the Stone World lmao",1
451,"Someyhing Tsukasa doesn't get about civilization is that's exactly how it works.        Pre industrial revolution those who couldnt work in the fields would work in food processing or textiles.  Look at traditional weaving for an example.  It's tedious, time consuming, and a suboptimal use of resources if you need food.   But if you have elderly folk who can do it, they can use it to make nets and ropes--among other things and thats a huge leap forward.  Part of the reason civilization and farming surpass hunter gathering is that it allows more people to contribute.",1
452,"No, he gets it. He totally gets it. It's why he's determined to nip it in the bud before it gets out of hand.    Civilization is wonderful for total production. But for reasons that are pretty much a mystery to the vast majority of people, it also has a tendency to concentrate power and wealth in the hands of a few, who can then use that power and wealth to concentrate it even further. What begins as people working together ends up in some form of servitude at a level of compensation that barely exceeds what could be had from the world by one's own hands, if only one could get hold of the necessary resources any more.    Tsukasa doesn't know what causes it; he only knows it is associated with modern civilization. He intends to prevent this by preventing or at least delaying for a few hundred years the emergence of civilization. He knows he can't beat Senku once he gets going. He needs to beat him ASAP. Tsukasa's growth is linear, Senku's is geometric. Tsukasa's advantage grows since he has the revival formula, but eventually Senku's will pass his.",1
453,"He's too much of an idealist to realize he doesn't understand.      Division of Labor is pretty much fundamental to being human, and to any pack or familial structure.  Even ants understand that organism are just better when working in concert.      Humans have two, or three basic desires.  Safety, Significance, and Sex.      It's not an uncommon sort of existential angst.  Thanks to science, safety is so easy that our needs for Significance, and Sex begin to carry a heavier weight  The petrification on the other hand, stripped away safety entirely, flipping the modern paradigm on its head.      Tsukasa, when he awoke and punched out a lion, was probably the happiest he'd ever been in his life.  Suddenly society fell in synchronization with his personal strengths.  He -wants- to be relied on.  As ""the strongest primate highschooler"" it's a validation of who he's always been, and who he's always been told he is.  That's why he formed the Tsukasa Empire rather than being a lone wolf, and really a great explanation for why he wouldn't just straight up kill Senkuu's friends after Senkuu ""died"".  He thinks they need him.",1
454,"The thing is,  he's not wrong  about the association of agrarianism and ultimately modernity with a vicious distribution of property. And ironically, given the stone world is populated entirely by people who either know no science at all, or are, or are descended from people who know well the physical sciences but have neglected the social ones, Tsukasa's solution is probably the best one available.",1
455,"Hunter gatherers also concentrate riches in a few. Or did you think that the biggest, strongest or just thr better hunter doesn't get the nicest thing and women?    What civilization does is allow for greater riches and more people. It allows us to stockpile beyond basic necessities. Taukasa wants to force people to be ""equal"" by making them equally poor.",1
456,"Senku doesnt care what age you are, as long as you can pump lots of air into the furnace.",0
457,"Damn it, Magma. They're minerals!",0
458,tbf rocks are just a bunch of different minerals shoved together.,2
459,We require more minerals.,2
460,Legit cried for Kaseki. Such a wholesome moment there! And I am glad to see magma getting along with everyone.,1
461,"Love Gens singing part! So catchy, makes me actually want to learn that tiny bit so I can randomly sing it when working",1
462,apparently it parodies PPAP.,2
463,"hmmm, listening to it again, i can see some similiarities but whatever. This is good on it's own ;D",1
464,Mangan gangan ,2
465,"""Father is of an older generation...""     ahem  What Kohaku tried to say was:    Ok boomer",1
466,   Stitches!      Science Buddies 1      Science Buddies 2      Emotional Kaseki      Ishigami Village Kids      Coal Gathering Team      Battery Making Team    Legit teared up during this scene. They've all been science buddies from the start!     I think this is the only show where I can get really hyped over tungsten filament.       Kaseki gets his walk away high five! High fives for everyone!    Well that got dark.      Gen's song about making batteries was hilarious! xD Also that was totally a Pikotaro reference.    The first OP playing caught me off guard! Love the montage though!    That looks more like a radio tower than an actual cell phone. I'm curious what the actual thing they'll give to Taijuu and Yuzu will look like!      Only 1 episode left! I really hope they'll announce Season 2 next week once the episode is over.,1
467,is there a trope page for that kind of high five? i've always described it as the sports anime high five. like 'cool guys dont look at explosions',1
468,"Doesn't seem to be one, no.",0
469,Be the change you want to see in the world.,1
470,excellent stiches ! Kaseki best grandpa,1
471,The whole gang has been looking fresh as fuck in their winter outfits for the past few episodes,0
472,     Except for when someone falls asleep on fire watch.,0
473,"Wait, there is only one episode left. Oh no, this is gonna be a huge fucking cliffhanger finale.",2
474,"Based on the opening for the second half, I have a feeling of where the season is going to end. It's a little bit of a cliffhanger, but also a huge ""FUCK YEA!"" moment that should leave you satisfied enough until the second season",0
475,"This entire episode is basically a set-up and preparation for coming big fight. In usual anime it's done only a few seconds of training montages, whereas in Dr. Stone they explains every details and it still entertains, the episode flies by and never fells dull.    What I liked in this episode is a few character development here and there like Kaseki or the ex-village chief, hell even I I can't remember his name but still impressed by the little conversation with Senku.",1
476,Kinro turned into Luffy for a second.,2
477,Ginro looks like he just had an icicle jammed up his arse.,1
478,"Oddly specific example, you talking from experience?",2
479,Jojo reference,2
480,Old man Joseph had an interesting life.,1
481,"Lmao, why am i getting nostalgic over an OP that played like 2 months ago?",1
482,That's how you know it is good shit.,0
483,Seeing Senku give every house a heaterstove was so fucking wholesome.,2
484,"I might be missing some things original Jurassic ParkEarly Michael Chricton deserve mentioning, but this show treats science so much better than any  sci-fifantasy TV show or movie I can think of.    It’s not just that the science is largely accurate if simplified.      it’s that it’s decidedly not tony stark waving holographic images around and breaking physics. Or scientists developing and producing  a new and possibly gene editing  super nano-robotvaccine in like 22 hours to miraculously cure a loved one.    The main thing this show emphasizes is that what science though one could argue this show is more a love letter to engineering is; is  basic principles and that lead you through trial and error and eventually after many failures produce results.    That it specifically went out of its way to highlight that scientific research yields secondary advantages is just the icing on the cake.",1
485,"THIS, a million times this    this show has changed how I see science fiction",2
486,"Man, when I started reading this manga as it first started serializing chapter 11 or so I didn't think I would end up loving it so much. And the anime adaptation did such a good job with the OST, the openings, the endings and the animation... It's sad to know it'll end next week, but knowing what's ahead it'd be stupid if they didn't make season 2!    I really love the timelapses, the overall atmosphere reminds me of the time spent with my cousins by the beach...    And the science bits are great too. As a chemical engineering student that picked up this path without knowing what I was getting into, it helps me stay motivated and learn. If you like Dr. Stone and don't know what to do in the future, consider anything realated with chemistry, it can be as fun as it's depicted here! Although a billion times harder.",1
487,The adaptation and OST are excellent but some art and animation on certain episodes are kinda clunky,1
488,Did Kohaku just called her dad a boomer? Were not even a few min in the episode and already she insults him XD,1
489,Well he did treat her like shit for several years and was perfectly willing to let her sister marry an abusive asshole so i say she is entitled to some jabs here and there.,1
490,  WATASHI WA SMARTPHONE GA      Sure does feels like final episode. Is it mistake by the studio to show Homura along with Tsukasa's group since she's supposed to be spying on the Science Kingdom?,1
491,"It's pretty clear that it's just a ""these are the forces arrayed against us"" kinda shot, since there's one or two characters in there that I'm pretty sure haven't been properly introduced just yet.",1
492,"Amazing, gen's song was something i wasnt expecting but was a pleasant surprise",1
