,Comment,Sentiment Rating
263,"It's one of those times where you can give a character credit for the self-sacrifice even if they had a plan, because that plan was far from a guaranteed success. The stone healing his neck enough to revive him wasn't sure to happen, and even if it did the other two would need to be able to get him to a safe location, remember what he said about de-petrification healing wounds, and de-petrify his neck before his brain was too far gone to be revived by just fixing his neck.",1
264,Is that last shot a jojo reference?,2
265,     All you need to look like that is 12% body fat if you do any activity at all your core muscles are developed because they spend all day holding up your head and shit.,0
266,"     I still dont really understand the point though? Wasn't he gonna let them go free with senku's corpse anyway? He was only gonna fight them if they fought him, so what was the point?         His muscles are average sized at best, he just has low body fat so they are visible.",0
267,     Tell that to Gurren Lagann.,2
268,"It was not only you, many had that impression. The only way to truly be sure was if you read the promotional material that came out a couple of months before the series started, most of it in Japanese, it made clear that Senku was the main character and Taiju his sidekick. I think Viz also ran a couple of small pieces on it in English. I remember being confused when I started reading and seeing how much focus Taiju was getting.",1
269,The cover of the manga kinda gave away Senku being the main character for me.,2
270,QFT. This is an aspect that is really not apparent from the anime.,2
271,"I thought that too.     I liked Dr Stone in its first few chapters, but I didn't  love  it. The chapter this episode covered though, showing Senku waking up in the new stone world, changed that, and the focus shifted from Taiju to Senku. It was in many ways a reboot of the series for us readers.     I actually think that was a good choice. I love characters like Senku – powerful, intelligent, motivated, revolutionary characters, but they are almost always more interesting being watched from the perspective of another. As main characters they are hard to write, and their brilliance may come off as more pretentious and OP, because few can relate to someone like that. But if you can look at them from the viewpoint of a more normal person like Taiju you can appreciate just how special this character is.     If Senku had been the protagonist, the character whose eyes we see through, from the start it could've been annoying. There'd be no mystery and little tension. But instead we get a more slow delve into the mind of this miraculous man and the miraculous world we've found ourselves in.",1
272,"I read somewhere that taiju was supposed to be the mc but then the mangaka decided to go with senku because the story would be more interesting, if I recall correctly.",1
273,"That's not true. The author talked about his inspirations in a few interviews, one example here: beware, a bit after mention of Eyeshield 21 there is a spoiler from manga with one page being displayed Most important fragment for people that are very wary of accidental spoilers:    ",1
274,"I actually started with the anime, then binged the manga, and I still thought Taiju was the MC.",2
275,"     That has been done before to spectacular effect. It's not THAT hard to make a spare set of opening sections, closing sections, etc. I'm not sure they could've pulled it off though.    The fact that they hard-themed the series on science made Senku pretty attractive as the protagonist. He's at least the most powerful person in the world, assuming you buy into his ""genius"", by far. But the fact that his actions drove the plot hard-core from day 1 are pretty telling.    Although I think the story sort of jumped the shark this episode. It would've been far more interesting if they had actually murdered Senku last episode. They set up this whole show on the rebuilding of technology, and WHAM, assassinate the mastermind behind that future. Instead, society has to go a different route. Some of them try to pick up on Senku's dream, others try to enforce a hard reset, and we end up with a very low-tech story. That would be fantastic.    Even better would be if they slowed down the start section of the series in order to go into more detail on what Senku's dream was, what he gave in terms of technology so far, and THEN killed him.    This show could've been SOOO GOOOOD. Oh well. Considering dropping it right here. I don't really enjoy watching lazy writers make a mockery of something so beautiful as science.",1
276,Asagiri Gen <3,1
277,"He creeps me out, he seems to get the funky face each time Senku makes something new.",0
278,he's the normal guy who's also very dramatic.,2
279,Guess Plushy Tsukasa did not survive the snap.,2
280,"I don't feel so good, Mrs. Yuzuriha.",1
281,"Great episode, also did I just heard a Pokeball sound effect during when Senku was trying to make fire?",1
282,"They tried to make us believe he did the fire with those skinny arms and some ""science"" pfff, but we all know it's much easier if he just used one of those Chimchar that were around. That's why he built the spears and knives first, to catch 'em all!",1
283,I think this was probably the best episode so far. A really emotional first half and then a great second half getting down to science shenanigans with a solo Senku. It was good to see how he got to the point Taiju met him at.,1
284,Don't worry. We're barely getting started and it'll get very exciting!,1
285," Shiney Monkey Strong!       oilup      Aw they added Tarzan to the childhood montage.      George is pissed...  Wow thats a huge rock...      Its good to see Moe-chan also helping fight back.  Tarzan doesnt really expect anything of her, shes like a dark horse.      So Senku has a plan huh?  Lets see what it is.      Damn George doesnt want to loose Senku... thats real friendship...      Senku had petrafication on his neck this whole time?  Thats one hell of a long con.      We get to see when Senku woke up?  Neat.      Talking monkeys?  What?  ahahhaha      So Senku knew he needed his friends to get by from the start huh?  Thats neat.      I love this montage with monkey commentary, this is amazing.      Man they end us there but that was great to see how he got started.  He had a lot of ingenuity and dedication to survive out here.  Thsoe monkeys never stood a chance.",1
286,"     Tremble planet of apes, has awakened!     dancewithit",0
287,The monkey thing reminds me of the cats from 3-gatsu and the dogs from Honey and Clover.  Animal commentary can be fun.,1
288,"man, Senku's almost doing a Dio there, isn't he?",2
289,He's gonna revive the world after all.,1
290,"My only question still, is how he woke up? I thought you needed the miracle water to wake up but there was none by him?",1
291,"The nitric acid was from bat poop. Considering all the trees around him, I’d say there was a bit on him too.",2
292,Why did you rename Taiju “George?”    And you’re gonna need a new name for “Moe-Chan” since we’ll get more Moe girls in the show. The author has a relatively limited range of female character designs Call her Yuzu or something,0
293,George of the Jungle    It was a movie and before that an old cartoon parody of Tarzan about a... special... man trapped in the jungle.  He has a lot of similarities to our Big Oaf.      Moe-chan is moe-chan.  New girls will get new names.,0
294,"God damn, this episode went by in a flash. I need more. I adore this show so much.",1
295,"The manga's amazing too!    I found out about it through the anime, fell in love with the first episode and caught up to the manga over the course of half a week.    The art in the manga is fucking incredible too.",1
296,how many chapters are published currently? And how far has the anime gotten?,2
297,"The anime has covered up through chapter 13ish maybe a tad into chapter 14.     There are 115 chapters currently officially published, with 116 coming out officially on Sunday but is available from scanlators now.",2
298,"There's a whole long-running arc that starts pretty much now in the anime and is already over in the manga, and then the manga has started another potentially massive arc.",1
299,Can't get enough of Senku rubbing his stick     tomato,2
300,Risky click,0
301,rphrasing,2
302,"Of course it went by in a flash, two and a half minutes of it were just recap!",2
303,Planned from the start cracking his neck SUGOI!,2
304,"According to the law's of anime Senku should be dead. The name of the anime is Dr. Stone, which means Dr. Stone is the MC. Dr. Stone is the bar of soap Senku made to protect them against disease. That makes Senku the MC's parent, and in anime parents fu  ing die. I'm sorry for any one who didn't see that coming but it's actually pretty obvious.",0
305,"I'd love a Shonen series where the MC has a parent around that is really nice and useful, and they are  constantly  throwing out death flags left and right but he survives to the end.",1
306,Apes together strong,1
307,It was nice to see how Senkuu survived at the start but the timing of it just felt a bit weird to me.,1
308,"They are actually following the manga pretty closely and this is how it all goes down pretty much line for line. It makes slightly more sense in the manga, but this isn't too out of place. I highly suggest reading it if you're looking for more! I believe that the anime is only up to issue 11 or 12.",1
309,"And there are like 120 chapters if I remember correctly. And yes, this is extremely on par with the manga and I love it.",1
310,"Gotta have something to keep the suspense up, plus I guess a near death experience would make sense for a life before your eyes type flashback.",0
311,"Senkuu actually had a back up or in this case, neck up plan to avoid dying, the absolute madmonkey     ohmygod",0
312,I still don't get it. Did the stone in his neck form just after he got stabbed?,0
313,"One thing I can't shake off my mind... Senku was dead for at least 3 minutes. By then he should have been brain dead... A state from which one cannot recover.     ;    So that means we're supposed to believe that the stone revival fluid did not only repair the severed nerve, but also reversed brain death.",0
314,"Taking into account the flashbacks and ""look mom I can think really fast"" moments, I'd say that there's a bit more than 6 minutes between Senku's death and revival. The Wikipedia article for clinical death gives 3 minutes for a full recovery ie. without brain damage, but also later mentions that cooling down the body can increase the window up to 10 minutes. Considering the fact that it starts raining fairly quickly in this episode, I think that even without the petrification's miraculous recovery abilities of which the limitations aren't explained, and it  does  allow a person to survive for thousands of years without food or water, after all, it might not be impossible for Senku to have survived this.",1
315,"Taiju also did chest compressions, which would have kept the blood flowing to his brain and lengthened that window.",2
316,Oh wow that sounds like a reasonable explanation! Thanks for your research,1
317,i meeennn a guy killed a lion with his hands soooo,0
318,Yea so other guys response isn't really true and I think you're right. The show has had so many loop holes and the one today was really annoying for me as a medical student.    His cervical nerves were lesioned. It took about probably more than 5 minutes to get that fluid on his back and 'cure' him. Based on this his sympathetic tracts would be shut off because the lesion was up in like the C4C5 region so he would have loss of Sympatheticsparasympathetics to his heart which means his Heart would lose contractile function. That in turn would cause a myocardial infarction Heart attack once his myocytes ran out of ATP which is literally in as fast as a 1 minute without oxygenationenergy.    Not to mention that the fact his Central nervous system would be lesioned severely that would go on to affect his respiratory centers and he would not be breathing which I'm pretty sure they said that he wasn't breathing. Neurons are one of if not the fastest cells in the human body to be affected my ischemia loss of oxygenation and they can only survive up to like 2 minutes of ischemia so his neurons would start dying off. He would have massive brain damage and he would practically be braindead.    Also the thought of hypothermic cooling other guy brought up isnt really true. The part where it delays neuron death and whatnot is true. But for this process we are literally talking about cooling the body downwards of like 7-8 degrees celsius! Thats a huge amount. Rain just simply cant do this haha.,1
319,"Then again, this all relies on magical healing petrification that is undone by an ethanol+nitric acid solution, so yeah,  this  aspect of the story is remarkably non-scientific anyway.",1
320,Well they didn't really have to write themselves into a corner so that they would be forced to pull off a bs explanation.  They could have ended last episode with Senku getting kicked off the cliff and then landing safelybecause he calculating the angle or something that would have been better than this.,1
321,"Mmm if you just decide to have a little suspension of disbelief, this was definitely way more of an interesting ""did he actually die"" twist. not that many of us probably really believed he was dead anyway, the scenario you described isn't very interesting to me personally",0
322,Dude if you are expecting this show to not have loop holes you are not going to enjoy it. It needs some suspension of disbelief.,0
323,"The dude is dead    His body is already cooling off by itself and you completely forgot to mention that the chest compressions are doing the heart's job of keeping the body ""ready"". What's the point of this comment?",0
324,Point of the comment is to bring in an actual medical point of view and show the stupidity of the situation and how no matter what the character technically should not be functional following the events that happened.    Even if he did do chest compressions he started doing compressions after at least 5 minutes. That wouldn't magically solve the issues that happened. That's not how our body works. And I was explaining to the comment above the actual medical reasoning.,0
325,still more realistic than  all  of the current WSJ features haha.,1
326,I heard the heart beats on its own though? There was something bout brain death and heart not being part of it. But what you're saying makes sense.,0
327,"I was thinking the same thing the entire episode, wondering if they were going to have a way to explain how he avoided brain cells dying from lack of oxygen.",0
328,"The longest a person can hold their breath is five minutes, so...",2
329,I'm so glad I binged the manga this last week. I feel bad for anime-onlys getting another week of this cliffhanger!,0
330,"Yea, i think thats whats rubbing people the wrong way and causing them to drop it WAY prematurely. the cliffhanger for 2 episodes? really? But yea. Manga is dope",0
331,I loved the monkeys' reactions. They've never seen shit like this before.,1
332,This anime somehow makes me feel proud to be a ningen...    Being reminded of what we as a species has achieved and all.    And then I go to social media and it reminds me anti-vaxx and flat-earthers exist.  facepalming intensifies ,1
333,"Scientific fact: the human peepee is larger than that of any other primate, both in proportion to body size and in absolute terms. Brain is bigger too. Makes me feel proud too.    This is called domination, you furry monkeys!",1
334,"Scientific fact IIRC: If you include non-mammals, the winner is the barnacle.",1
335,Proportional or raw numbers?,2
336,Proportional,2
337, Imagine ...,2
338,Proportional.,2
339,Raw numbers def the blue whale and its 3 meter 10 ft dick,0
340,Barnacles....,2
341,Its hilarious how small a gorilla's penis is honestly.,1
342,but thats cause we are bipedal,2
343,"     Yeah, about that...",1
344,"Dont worry, you might still beat a gorilla.",1
345,Can't wait for 90 year old successful Senku to have to argue against stone truthers who claim that people being petrified never happened and that it's all a globalist myth.,0
346,"At its heart, Dr Stone is a story about human achievement and perseverance. It's nice.",1
347,Did you really just japanglish your comment with ningen... Weeeb,2
348,That short with the 4 of them being friends in the non stone world was too wholesome the writing in this show is amazing,1
349,Now the real Dr. Stone begins.,2
350,this song was playing in my head during the shiny monkey scenes,1
351,"Tsukaka is a bad person and a murderer but the part where he was inserted into the flashback made me feel bad for him. Wish he could just get along with the others but again, he’s a awful person and he tried to kill the main protagonist. Guess kars fails again     .I’m guessing that the blond girl with the seashells around her neck in the flashback might be the other survivor. I think I saw a blond girl in the op.     Really enjoying this show and think this is my favourite ep so far",0
352,it's crazy how i saw 2 important characters in the flash back. The hinting and foreshadowing is great. but all will be explained... until the last episode lol,1
353,He explained who the blonde girl in the flashback is when he was first introduced.,2
354,Blonde girls with seashells is likely Tsukasa’s little sister who never got to be the Little Mermaid.,2
355,"Wow, the scene with Taiju crying over Senku in the rain made me tear up, the music made it so much more powerful. As a manga reader I really didn't think it would have that effect on me.    Seeing Senku right after he wakes up with the monkeys was so awesome.     ""I was also really really hoping to finally see Kohaku this episode but I guess they're going to make us wait another week for her.""",1
356,You might want to spoiler tag that last sentence.,1
357,"For such a ""simpleton"", that was some good thinking by Taiju.",1
358,I do enjoy how alot of his character really is just how much faith he puts in senku and how even if he doesn't understand he knows senku.,1
359,Shiny monkey plays minecraft,1
360,Man this show is so fun. I watched the first 5 eps today and was entertained throughout.,1
361,I wished senku and bucciarati really did become friends before the petrification happened. Then there'd be 4 of em together!,1
362,I fucking thought that was Bucciarati's voice. Thank god Tsukasa didn't use his stand to kill Senku. That would've been overkill.,0
363,It is indeed bucciarati's voice! Same seiyuu :D,1
364,He does a great job.,1
365,Next episode gonna be good,1
366,Crazy how even though Dr stone has this anime airing the manga sales are still low. Losing to spyxfamily so hard too,0
367,"Dr. Stone manga sales aren't low, and it's actually currently selling more than Spy x Family.    It ranked 10.    The only thing here is that Dr. Stone sales haven't particularly gone up. First week sales for Dr. Stone have consistently stayed around the 40k-60k mark, which is not bad, or great, but decent.",2
368,"     No it doesn't.    Dr Stone v11 sold 92,654 copies before dissapearing from Oricon, it couldn't cross the 100k mark in one month once again. Meanwhile Spy x Family already cross it 104,136 copies sold within the same time frame as Stone.    Now that HinoZumou ended, Stone is the third series in Jump with less sales without counting the newbies. Only Yuuna and Chainsaw Man sales are lower but Chainsaw is having a growth in sales so in a short time it will surpass Stone.",1
369,"Are you able to see Oricon's full rankings? I can only see 1-30. In Dr. Stone's 1st and 2nd weeks it sold a total of 81,274 from what I can see. In Spy x Family's 1st and 4th weeks again, from what I can see it is in the top 30 in it's first, disappears, and then reappears in it's 4th, it sold a total of 79,644.    I may be wrong based on full rankings but it still appears that Dr. Stone sold more than Spy x Family in the 4 weeks.",0
370,"You have to pay to see the full rankings. And those 81k are from its 2nd week, down its the 3rd week and then it dissapeared from the rankings.                   This are from this week.              Since the first print of v1 of Spy x Family was announced been around 50k, the first weeks were slow because of such high demand, now that the reprints are already in stores the series is selling more and more as you see in this week sales.",0
371,That makes sense. Dr. Stone volume 12 may break 100k because of the anime. It has just started after all.    Do you know a better way to see the sales?,1
372,"It may sound like a joke but in 4chan they sometimes post them in the ToC Jump thread or they made one for the sales between TuesdayWednesday, but obviously they use it to make fun of various series from the magazine.     There's also a forum dedicated for Jump magazine that they post them and some charts of thus said sales. It is in MangaHelpers.    Thats how I do it and just compiled the sales week in a document because, afterall, Oricon is behind a paywall.",1
373,Thank you,1
374,"Chainsawman vol.3 was released today, and with these last chapters, i can see receiving a good growth on tankoubon sales.",1
375,Thank you for the actual numbers!,1
376,Spy x Family is fantastic.,1
377,"     Not just fantastic, some would say it is quite  élégant ",0
378,It's not just that it's good. It's that SxF is doing better than Dr Stone after only a couple of months in publication and without an anime adaptation and a massive marketing effort to sell it.    They went so far as to rent a billboard on the Times Square the promote the anime but it's still being effortlessly outdone by a newcoming manga.,1
379,"I'm enjoying Dr. Stone, but I don't see how Crunchyroll expected it to be the biggest anime ever and that everyone is promoting it as this new front runner. It's got super tacky comedy that people watching the anime aren't too into, and it's got a really slow and odd start. It just doesn't have the makings of a huge huge show deserving of a times square ad.",1
380,"It started out really interesting but the main antagonist, although surprisingly well done, took the story in a direction I didn't find interesting. It just felt tacked on because we can't have a shonen without an antagonist.",1
381,"Yeah, I think the environment being out to kill them would have been a lot more interesting. Have animals that have evolved to be stronger because of the tiny amount of edible animals left in the world, that would have been cool I think.",1
382,"I mean, the second they got basic spears every animal on the world were fucked. It's not really an interesting plot unless you go full Jurassic Park, which would go against the main theme of the series.",0
383,"From watching other survival-type tv shows there are plenty of things that are challenging about living in the wilderness with no supplies, but it's not really sexy enough to go into a shounen manga. For an anime example, I'm also watching 'Sounan Desu Ka?' this season which makes a point to show how much work it is just to do things like regulate your body temperature, not starve, and keep morale high, especially with no previous survival experience.    The main reason it's impossible NOT to have an antagonist in this show is that Senku is a godly hyper-genius with encyclopedic knowledge of everything and no real weaknesses. I think that if he was just an extremely smart but believably human guy, there could be a great show about developing as a civilization and all the progress it takes to get where we are today although they'd probably have to publish it somewhere else.    This is still among my top shows this season because I'm into the drama anyway, but I can't watch without imagining the alternate reality version that I would have liked better.",1
384,"     Depends on your perspective of sexy. As a young child, my favorite show was Survivorman. Not Man vs Wild, which felt cheap and stupid. But in survivorman, the protagonist was truly alone AND had to survive for one week. All the shit he had to go through was super interesting. And the trick is, in survivorman the dude is just trying to survive for one week, then he goes home. If you're trying to discover the secret to being turned into stone, or if you're trying to rebuild society, there is so much more to get into.    As it is, this show has bored me to death with a complete mockery of science and survival.    Out of curiosity, I'll give you one question, to see if you know more about survival than an anime that supposedly tackled survival in this episode.    You wake up somewhere in the wilderness. You know that nobody is coming for you. You take a deep breath and examine yourself. Your body is not in any pain. You look around you and don't see something shockingly urgent about to murder you. What is your number one concern.   What is the first thing you must do?       ""Water. You need access to fresh, drinkable water. If you woke up naked and its super cold outside, getting something to keep you warm might be more important, but water is still up there. There's a saying... 3 minutes without air, 3 days without water, 3 weeks without food."" If you got the answer right, congratulations. If you got the answer wrong, you shouldn't feel bad. You should research actual survival and how you might survive if you were on a hiking trip and something bad happened, like you got lost.  ""If you try and replicate the anime, you'll likely die even though you probably could've survived by doing nothing and staying put... assuming someone knows where you are. Now's a good time to remind people... tell someone where you're going before you leave. If you know help is on the way, you can basically stay put.""",1
385,"I was actually thinking mostly of the shows Alone, and Naked And Afraid, which were the closest tv analogues to the Dr. Stone situation that I can think of. Especially Alone, since the people are out there by themselves duh for an indefinite amount of time.    Honestly I kinda forgot kids could be interested in the more mundane parts of a survival show. I was in high school when Survivorman and Man vs Wild were competing and never really watched either of them. Not sure what other kinds of manga Weekly Shonen Jump normally runs, but you're right that a more legit survival story could have a chance with the demographic after all.    I'm not sure what the quiz is for but to its credit, Sounan Desu Ka also mentions the rule of 3 to emphasize the missing part of the saying, 3 hours without shelter. I wouldn't necessarily recommend it because that show is way too comfy to feel like an actual survival situation, and there are times they give bad info to make for better television it's probably like the Bear Grylls of anime, but it's more plausible than Dr. Stone at least.    I have my fill of strictly survival focused shows on US television, so the way I think I would have liked Dr. Stone to go is for the show to mainly be about building a civilization, like re-developing agriculture and government and things. It wouldn't need to be 100% realistic, for example I'd be cool with pretty big leaps in technology within the main characters' lifetimes. All the manga readers are talking about how there are huge changes coming next episode, so I'm hoping the show starts to focus more on rebuilding society and less on Senku vs. Tsukasa once they meet the new characters.",1
386,"Shelter? Not... really... Like the saying goes, 3 hours without shelter   in a harsh environment  ... which isn't the point of the question. Now, had Senku woken up in a snowy winter, then Shelter would be pretty important. If it was super hot, and especially humid IE Japan, at least from what I hear, then water is even more important. Dehydration will kill faster than 3 days if you're moving around.    The whole point of shelter is to protect against exposure to the elements... specifically temperature and water. If it is too cold, you'll need more clothes. If it is too warm, you'll need water. If you are wet, you'll need fire.    The fact that Senku's primary focus is on building a fire seems very much misplaced, as opposed to finding a source of potable water. But beyond that, water is never really mentioned. He instead starts hunting food, and crafting clothing. Too much bullshit for my tastes.    I never really got into Alone or Naked and Afraid. Naked and Afraid seemed like too much of a drama. I don't care about watching two adults bicker like children in the middle of a survival situation. In a survival situation, you need to stay positive, and cooperate, unless you like the prospect of dying. You can bicker and argue afterwards, if you so wish, but while you're in the survival situation no in-fighting.    BUT, that doesn't make for good TV, so we get the shit we get.    Edit... in other news, I just finished catching up on Sounan Desu Ka, and it is pretty awesome at doing survival. Much better than Dr Stone. Granted, the girls are a little too thirsty for my tastes. I mean, DAMN I've seen porn-stars less thirsty than some of these girls.",1
387,Seeing Senku find a way to take lions could've been cool,1
388,I think gunpowder does the trick.,0
389,Now how do you get a cannon or a gun? There's more to explore.,0
390,     Are you the guy that was permanently banned from every safari in the world?,0
391,"How do you plan to use the gunpowder? The point is, if you want any sense of accuracy you're gonna need to forge some metal.",1
392,"Pit Traps work good. Snare traps also good. Get them to go over a cliff running from a grass fire. Get them to go over Clift or into pit trap chasing someone. Go for the young when most of the Pride is far away. Primitive poison, Lots of the cheese tactics used in Goblin Slayer.   Primitive Man had to deal with Saber Tooth Tigers, the larger than anything current Cave Bear, the Wargs of Game of Thrones were a real thing, supper Elephants called Mammoths. And they all went away while we kept going on only having stone weapons. Stone weapons which certainly not the primary way we won. The Stone weapons more a deterrent you attack us we leave you cut which might get infected and kill. Often the reason is humans don't fight anywhere near to fair. Humans in gaming terms are the masters of cheese. On Reason predators leave humans alone is humans take revenge if they kill one human, Humans kill every member of that spices anywhere near.",0
393,"Without saying too much, I had the same concerns. I think you might be surprised by where the story goes but all I'll say is that this is somewhat of a slow build up to the real story.",1
394,Glad to hear!,1
395,To be fair Spy x Family is pretty amazing and deserve the sales that they're getting. Wouldn't be surprised if that will be the next Shounen Jump title to get an anime. I'm guessing Spy x Family just appeals to a wider audience compared to Dr. Stone.,1
396,"I suggest we wait till volume 12. It's true that the sales are not that good, but volume 11 after 2 episodes sold like 12k more than volume 10. Even series like Fire Force or even VINLAND do not sell that much either. Dr.Stone's anime is one of the most popular this season PLUS they are pushing it hard. It may have a huge boost like Kimetsu or it might not. Volume 12 sept 4 will decide the fate of the series.",1
397,Plus Jujutsu Kaisen and Act-Age .,2
398,"SxF and Jujutsu Kaisen are very good, doesn't surprise me at all...",1
399,Does JJK get better? 6 chapters in a it just feels like Bleach meets Naruto with average art...,1
400,"yes, it does",1
401,"As much as I love the manga, the premise for Spyxfamily is so good and the characters are so fun, that I do love it a bit more then Stone.",1
402,well spyxfamily is actually good,1
403,Dr Stone is doing badly even after being pushed so hard by the publisher. It's a shame. It would do better in a different magazine,0
404,It's doing well in the WSJ rankings: ,1
405,"The WSJ rankings are a place to promote low selling series, they're controlled by editors so series that sell less can have a place to say 'hey look I'm up here it must be good buy me'",1
406,One Piece consistently tops the rankings whenever it appears and is the top selling manga of all time though.,1
407,"As I said, it's controlled by editors. Right now they want to promote Wano as much as they can so It doesn't lose traction. OP is the most sold manga by month by a wide margin still but they're going down slowly. You can also look at the anime, they noticed they needed a boost to keep up with the quality coming up in these times",1
408,"It could be used like that, and yet they do reflect the quality of each series very accurately.",1
409,"How would it do better in another magazine that doesn't have the marketing power of Shonen Jump? It would do even worse. You're talking like it got cancelled prematurely in the meat grinder like most new series, but despite it's poor sales 11 volumes in, Jump is still having hopes for it and keps pushing it like crazy. The only reason this anime even exists is because it's a Jump manga.",1
410,"Yeah, what was with the uncalled for SxF shade? It's good shit, and I personally enjoy it more than Dr. Stone.",1
411,"     Because unlike SxF, Dr Stone is, at this point, practically a staple of WSJ having been published for two years nowSxF only started 4 months ago on top of getting some massive marketing push.    Not only is Dr Stone getting an anime adaptation right now, but the marketing for it went so far as to buy ad space on the Times Square, being, afaik, only the second anime to ever do so.",1
412,"All I'm getting from this is people prefer a better manga, despite the lesser manga doing everything possible to get sales.    Sometimes quality speaks for itself and wins out, despite the marketing push.",1
413,Act-Age is an acting manga that just started a year ago and sells more than dr stone . Plus SxF is mostly a slice of life comedy series with some action . I like dr stone but it’s getting weird how low the sales are compared to newer titles .,0
414,"I mean isn't the easy answer simply it not being appealing? There just doesn't seem to be any internal logical consistency to anything. I gave up the manga after awhile because it was just getting stupid.    I guess having a delinquent character knocking out a lion should've been an indicator.    Excellent premise, kinda dumb execution.",0
415,     Exact turning point for me.,2
416,... yet you two are still here?,2
417,I can like something but not be oblivious to it’s flaws .,1
418,Liking something doesn't mean you can't criticize it.,1
419,"Hold on, what the hell is spyxfamily? Is it like a shounen version of Spy Kids?",0
420,"Spy x Family is about a top-level secret agent who has to form a fake family to complete a very difficult assignment. Adopting a little girl to be his daughter and persuading a young woman to be his wife. It's very funny, super wholesome and très élégant!    You can read it legally in English here.",1
421,"The synopsis sounds like a interesting premise. Thanks, I’ll definitely check it out!",1
422,"Minor spoilersbecause they spell it out when you first meet them for anyone who needs further convincing on this premise:  ""the kid is a psychic and the woman is an agent-47 level assassin. None of them are aware of this except the kid, who loves her new family and just wants to stay adopted.""    Also, Anya is adorable",1
423,"Give it a bit, I thought it was usually around the middle  end of the first cour that sales see a big boost.",1
424,Username checks out,2
425,well you cant beat spyxfamily,1
426,"SO FUCKING GOOD, FUCK YES!    This is seriously becoming one of my favorite anime of all time.",1
427,But like nothing happened this episode...,1
428,You and I might have different expectations for this anime.,2
429,"How did Senku recover from his petrification? I might missed something but is there any fluid during his petrification period like Taiju got in the cave?    Anyway, really good episode. And the OST is great!",1
430,     Will be enlighten next episode,1
431,Man I just couldn't wait any longer. I read 60 chapters of the manga last night. This story is cool.,1
432,same lol I couldn't wait anymore after last week and now I'm at chapter 95. I'm pretty happy with the story so far!,1
433,2nd best character of the series,1
434,Isnt this pretty spoilery?  I didnt even know said character was female.,0
435,I think based on internet semantics right now. Waifu is genderless.,2
436,Speedwagon best waifu approves,1
437,"Manga readers, when does dr stone start to really get good?",1
438,next episode.,2
439,Literally next episode.,2
440,"This is just the prologue to the story, but I agree with you they have been dragging their feet a little with the pace.",1
441,Asagiri Gen,2
442,did you see the foreshadowing in the flashback?,2
443,I squealed,2
444,"The guy in the opening who was on the book, even as an anime only, I saw it.",2
445,From the first day flashback sequence.,2
446,Now.,2
447,Episode 1.,2
448,Guess it's trash on every aspect now ?,2
449,"Am I the only one impressed with how accurate this is with the manga? I've compared some other mangas to the anime and none are as accurate as this is. Also, I love reliving Dr. Stone through and anime and I love this studio's animation, it's so crisp and perfect!",1
450,"Lol, those monkeys were the best part about this episode.     Am confused though, did Senkuu use willpower to come back to life? I saw the “miracle water” splash but there was none by him?    Is miracle water the only way to come back to life? That’s the one thing I don’t understand yet.    I actually was wondering if him cracking his neck was somehow related to him living, but it turns out it was because of the stone piece that was still on his neck!",1
451,Next episode has the answers for your questions.,2
452,     Miracle water = Nital react with the stone in few seconds    bat-shit liquid = Rough Miracle water = Nitric Acid Also react with the stone but very very slowly    No willpower used here and the flashback isn't finish yet. 50%         Let that sink in for next episode. Although there was already a hint with Yuzuriha ,2
453,"I will be damned, they actually killed the MC and made me get worried. Then i remember this is a shonen and that Senku is a fucking genius that would make Eistein and Kira look like middle school children.",0
454,"as stated above, the opedpromovides ruined it, but everyone first thought senku was the mc, then we found out it was Senku. such a good twist. next ep will be good",1
455,Erm... reread you comment again mate.,2
456,"22:00 Hooboy that pose surely screams to the monkeys, ""KONO SENKUU DA!!!""",1
457,I guess the real doctor was the stones we made along the way.,2
458,the pain in tsukasaas eyes made me hella emotional. you could tell he didnt want to do it. what a great detail.,1
459,Does anyone else get annoyed that the gunpowder explosion didn't even scratch the guy? HE is also apparently fire proof.,0
460,"Tbf, the explosion isn't big and fire won't spread easily",2
461,realistally though he should have had internal organ damage from the shockwave.,0
462,"Not really. Black powder, when lit like that, is more just like a big puff of fire with a little oomph than a full-blown explosion. It was spread so thin and with no container concentrating the blast.",1
463,"I said the same and some fanboys downvoted me or something. It seems like every negative post here is getting downvoted lol. For a high schooler, they're taking it way too far with how strong he's. Again, he's a fucking high schooler !!    I like the setting, world and main character but the series has some annoying flaws so far tbh. Hopefully it'll be fixed by the upcoming episodes.",1
464,Agreed. Especially if the dude is just human and there's so far been no mention of regular humans being involved with supernatural shit....at least with OPM they came up with an asinine excuse for Saitama's strength that the anime itself is aware is ridiculous.. but this? Interesting to see how he'll die,2
465,Yup this is definitely a fantasy show.,1
466,What gave it away!?!?! I thought for sure realism was what they were going for! Damnit!!,0
467,That was a whole lot of nothing,2
468,The monkey commentary was fucking hilarious.    Also the soundtrack at the beginning hyped me up for some reason,1
469,"Okay probably get some hate for this but - does Senku ever become less obnoxious? Like yes, I get it, he's smart and he's cocky. You don't have to beat it over my head every 5 mins with ridiculous stuff like ""I was counting for 3700 years straight and accounting for the earth rotating by seventeen millionths of a second each year"" and the overkill use of stupid catchphrases like ""This is exhilarating."" He's kind of irritating honestly.",1
