,Comment,Sentiment Rating
348,     That... would actually be a viable solution to the small genetic pool. Ouch.,0
349,"Actually when it comes to incest mistakes happen but still not at those odds. Like defects are still rare, unless you start breeding full of defects. But if you select a bit, and the other 2 who went for antibiotics had kids too... I mean that's a good starting point.",1
350,I wonder which of the Hundred Tales told them which of your cousin-siblings to breed with for minimally deformed babies,0
351,Likely there are far more people outside the village.,2
352,This comment has been removed. Untagged or improperly tagged spoilers are not allowed.    ---    Have a question or think this removal was an error?     Message the mods.         Don't know the rules? Read them     here    r anime wiki rules  .,3
353,"Well, all of them are highly educated scientists  and a singer  so they have to know how to manage genetic variety to minimize genetic disorders, also scientists usually require to be super healthy to avoid problems one they are on a mission so the likelihood of genetic disorders are also diminished, finally, it’s a manga so who cares.",1
354,"I'm was not really trying to make a big deal of it. I just think, especially, because it's a manga, that that's a interesting discussion.    A healthy genetic diversity doesn't mean the most strong, smart or fit. A lot of things happen in 3,670 years and sometimes a weird finger, a little more of melanin in the skin or even a longer neck can become a very useful trait under the right circumstances.",1
355,Like the mile between their eyes,2
356,"Damn dude, just damn.",1
357,Happy cake day,1
358,happy cake day my dude,1
359,"Like ancient peoples killing defective new babies had to be used along with bans on anyone showing defects mating later in life. Ancient Egyptians did incest for thousands of years. The well documented with surviving census records Roman Period 30 percent roughly marriages were brother to sister in common people. The Famous Cleopatra VII, extremely smart and captivating, has several brother sister marriages and a Grandfather to Granddaughter marriage in her line and her mother probably was her brothers sister after all that was the law and why Cleopatra married both of her brothers before they got disposed of later. Cleo's family was Greek decedents of Alexander's General who took Egypt when Empire broke up. His son to make locals happy started the marry sister rule in that family.",2
360,Sounds like the original Lannister family,2
361,"     Oh, that explains Kohaku's design on the last key visual",1
362,They are also from a number of nationalities so even more genetic diversity there.,2
363,"People... when Byakuya dies, the kids that bury him didn't even knew how to write, it was dumb luck that got thier descendants to survive, they all died young.",0
364,How did you know that??? It was specified that they did not know how to read??,0
365, Well it is a sad story  this episode gets heavier the more you pay attention to the details.,0
366,Was about to say this.     Their genes must be REALLY interesting to have survived so long without having at least a couple of child for every combination between male and female.,1
367,Yeah since two of them died aren't they working with 4 people lmao there's absolutely no way they would survive 2000 years with that little genetic diversity no matter how many rules they created,0
368,I think the two had kids before dying?,2
369,"They're somewhat helped by how the space station team was an international one so the initial genetic diversity was probably as good as it could get, but yeah that's way too small of a genetic bottleneck.",2
370,Inbred people's brains don't exactly work very well,2
371,no its just humans arent as vulnerable to low genetic variation as other animals assuming their are no predisposed genetic disorders they will be fine the biggest issue with low genetic diversity is that they have no way to respond to environmental changes.    but humans can make and create things as a response to environmental changes as such we are much less vulnerable with low genetic diversity tldr brains are fucking awesome and make us super adaptable to the point low genetic diversity wont destroy us,2
372,"To a certain point.   My field of study is neurobiology  techinically it's neurophysiology but nvm , I have studied genetics as well, and from I reckon the issue just that, it's the presence of possible negative mutations.     There are lots of genes that all of us have with 1 recessive trait that could be damaging, but since the possibility of finding someone carrying such a trait  which is reduced even more by a process such as the x-cross between chromosomes  is really lol.   But if you keep breeding the same people, with the same origins, sooner or later those stastically present traits will appear, which may lead to early deaths, illnesses ect ect.",2
373,Yes but these are still a statistical minority and not really going to destroy a population and given how strict the astronaut selection process on health is its safe to assume these people are very low risk of being disease carriers all in all the situation is very viable. Gene pool is still surprisingly diverse since international space station. Astronauts have to be extremely healthy  even colourblindness will render u unfit  so this is definitely a very viable starting population especially given its humans,2
374,"It's a matter of illness, it's a matter of hidden genetic mutations.   You can't test for things you can't even know if they are present or not because, surprise surprise, that would require a testcross, which is performed through specific reproduction with another organismi having for sure the needed genes.     And you just can't do this on humans.   An astronaut may be pinnacle of physical training and health, but it's impossible to consider every single possible mutation in a subject.  Genetics is a bitch and WILL kick you in the ass without an adequate genepool. That's just how things go. With a 2 children for every possible couple It would be somewhat more realistic for them to survive.",2
375,You have to consider from 2 people alone you get over 200000+ different possible combination of genes with inbreeding the chances of a bad mutation showing up is increased 10 fold but thats still 1 10000 to 1 1000 and chances are much higher that the negative trait wont show up  at all most humans have a passive trait thankz to modern medicine saving people who woulf otherwise die and not pass on their bad trait. Its much likelier that maybe over 20 or so generations that everyone with a bad trait dies off then have the bad traits destroy the population. Source is my cousin who is a geneticist. The sole fact that we are almost immune to environmental changes makes it very possible for us to survive having ridiculously low gene pools. We could all be clones and we could still survive.,2
376,Also astronauts are genetocally screened.,2
377,This 100%     They for sure should have gotten kids with everyone and not just the person they fall in love with,1
378,some things are better left off-screen,1
379,"Yeah after 3700 years Senku would have less in common genetically with the descendants than any random person has with their spouse. But still the editor probably mandated in fear of dumbwits being all like ""lol incest lol"".    For what it's worth it works thematically, since ""what those before have left for humanity as a whole"", such as Senku talking about the gifts of old man Edison, is a central theme.",2
380,"That's probably not totally true since their genetic pool is just six individuals, and then it looks like they had like... four kids in the second generation? So if Byakuya had been Senku's real dad, he'd have shared something on the order of 1 6th of his DNA with his ancestors, which is around great-grandparent grandparent levels... But his ancestors would certainly share more than that with each other, so Senku is less incesty than their other options.     Novel mutations are pretty slow to proliferate, so even after 3700 years it would be interesting to see how much diversity would have changed. After leaving Africa, humans have mostly lost DNA they used to have, and we've had way more time and genetic diversity to work with since then.    The more likely outcome, if you're looking for realistic science is they'd become so inbred they'd be extinct within ten generations.",2
381,"I don't mind at all as long as it shuts up the ""hurr incest"" people. And we get the good old  Not blood related  memes too.    I see this as an absolute win",1
382,For an anime?,2
383,No the Manga. Why would an anime have a editor?,2
384,"Either way, genetically speaking, Senku would be the person least related to Kohaku by far.",2
385,Honestly if you and I were to randomly get married there is a higher likelihood that we are more closely related than Senku and  insert anyone from the village     There was over 3700 years of genetic drift.,1
386,For this reason I'm opposing your marriage to OP.,2
387,"Hahahahah good job , except that entire vilalge is the result of 3700 years of incest is wincest and the second third biggest pairing  priestess and chrome  still have to deal with that.",1
388,Since when did anime start trying to avoid incest subtexts?,2
389,"He straight up said in an interview that incest happened in order to keep their small settlement alive. He basically said ""when the survival of the species is on the line you can justify it.""",2
390,i mean they clearly didnt mind the blatant implication for how the current villagers exist.,2
391,"""No incest. No incest. You're the incest""",2
392,"Maybe I'm dumb, but they are inbreeding between the same 3 families, so wouldn't they still have a high enough relationship to be incest?",2
393,"There are comments in this thread saying that it's ""less creepy"" now that they aren't blood related. Implying that it was creepy in the first place. There were comments last week about the potential relation as well. People will always complain and a make a big deal out of stuff that they shouldn't.    The reality is that even if Senku was Byakuya's biological son he still would be less related to the villagers than any of them are to each other.",2
394,"     with that kind of genetic bottlenecking its a surprise that there is even anyone alive after a few generations, not to speak of anyone not horribly malformed.",0
395,"Maybe space radiation killed off all the dangerous regressive genes.  Yeah, let's go with that.",1
396,or the space agencies selected the astronauts for their genetic traits because they planned this all along.,2
397,"Or maybe genetic bottlenecking isn't an automatic game over. Cheetas got pretty bottlenecked, and they're still around.",2
398,Did Cheetas spend 3700 years inbreedceptioning within the same small population?,2
399,"Pretty sure humans stranded on islands interbred for thousands of years too. We find them sometimes with helicopters, drones, and planes.    They were there for a speculated  60,000 years .",2
400,"Basic is kill all defective offspring. Let no one with genetic problems reproduce once a problem is found.   Intense Incest is how Horse and Dog Breeds have often been created by growing the offspring if defective. I assume mostly in the bad old past, but not that much in past unfortunately.   I need to look that up more after finding out Father Daughter Incest use in German Shepherd development",2
401,              Copy and pasted comment I used for for another reply in this thread.,2
402,civilizations in remote islands doesnt mean it started from 6 people.,2
403,"Based on laws about outsiders, it's pretty clear Senku wasn't the first guy to wake up. Just the first who was smart enough to do what he did. Assume every few generations you have some fresh blood mixed in",2
404,that outsiders could just be people that were banned from the village. if they woke up the people should have heared about the former civilisation and the petrification,2
405,"It's impossible, but everyone who knows that is also able to ignore that and uphold their suspension of disbelieve for the sake of an interesting story.",1
406,im just posting it for the spooky mental image,1
407,"It  is  pretty fucking spooky, I'll give you that...",1
408,Tl;dr: People is stupid.,0
409,"Yeah, you can pick two random human beings on Earth in 2019 and the two will most likely be less removed from each other than a direct descendant 180 generations down the line.    People are being dumb.",0
410,"Wouldn't the village be like 1 6 Byakuya though? Considering the entire population came from 6 people, and the DNA should be pretty equally mixed up by now",2
411,I can see the blush of Kohaku while asking they were relatives!,1
412," It was so adorable.         squee     If they get together, Senku could brag that he was married to  2 sisters. ",1
413,Do you have the first one in better quality?,1
414, WQHD  version for chat emotes.        tanakalove ,1
415, Square version with transparent background. ,2
416, Doing the lords work   kannathumbs ,1
417, Domekano OP starts playing in the distance ,2
418,Kawaii!,1
419,I love the show but that surely can't have been planned from the start right? Senku and Byakuya are clearly supposed to look similar i.e. blood related,1
420,I'm pretty sure the editor forced the author to make them not blood related.,1
421,"I'm a bit annoyed that they used those key words. Like, was he adopted, or is his family history a bit more complicated? If he was adopted, cool, say that. Otherwise it feels like that would be a plot point that SHOULD come back up.    Definitely feels like it was just dropped in there.",0
422,Yes it really sounds like a forced thing otherwise the father design probably would be different.,2
423,In B4 Senku's biological parents s  are the evil scientists behind the petrification beam and the actual village that's full of senku haired blood descendants is a future antagonist,2
424,"Hmm, I know what you mean but on the other hand I'm happy it's just left there so the plot can move forward with other, imo, more interesting stuff in the present with Senku",1
425,"Japanese culture somewhat is more open yet lowkey about adoption. In the past it was socially acceptable for noble families that needed an heir to adopt one, or if a daughter was marrying a less distinguished family her husband might take her name and become a 'son' of his wife's family. And so help me its generally not a  major  plot point. Though how much of that is simply being very Japanese and expecting you to recognize but not ask about difficult situations I have not the foggiest.     Of course on the other end... story ain't over either so maybe it will come up. Like we've heard exactly squat about Senku's mother and she  in theory  should be a statue that can be revived, that could trigger a whole lot. Though I won't expect that.",2
426,Wish that editor worked for SAO author Reki Kawahara.,1
427,"Me and my dad look strikingly similar. I look much more like my dad over my mom, but I'm not blood related to him at all and I am the biologically related to my mom. But like everyone said it was probably an editor thing.",2
428,"Example of this, rock lee and Guy sensei.",2
429,I like that they're not related. It speaks even better for both father and son.,1
430,"i mean sure, but these are character designs that the author made up. not like they ran the dad and senku through random generators.",2
431,I agree,1
432,"Last season: ""This is my adopted sister""    ""Oh that's funny, because you look EXACTLY THE SAME""    turns out they're clones.    This season: ""This is my father""    ""Oh that makes sense, there's a strong resemblance and nobody else in the world has hair like that.""    turns out they're totally unrelated.",1
433,Good point in reality it defiantly could happen. But in fiction Editor thing way more likely.,2
434,one theory is that senku's real dad will be the final bad guy    i doub it cause its too forced,1
435,The manga planned it too tbh.  I'd say more but it's mild spoilers.,2
436,Even if they were it wouldn't matter since there would be hundreds of generations between them.,2
437,And he's basically the only person around that isn't the result of a three millennium long genetic bottleneck.,2
438,I'm 10 billion percent sure senku gon smash,1
439, gon get smashed.,1
440," After  he becomes a war hero.    Actually, wouldn't a war hero village leader who opens the world for conquest qualify as a king? And don't kings get harems?",1
441,Yes when they have a king. Pre STD's lots of primitive tribes had triple orgies and women had sex once or more times a day with four or more partners source Ted TV backed up by my readings over 40 years. This is why European Explorers all over the world would show up at new tribe and the the whole expedition had sex if they wanted to. I love Captain Cooks ships being greeted by flotilla of boats full of women with flowers who wanted to have sex with the new men. Normal past Human female behavior is 180 degrees from that we are familiar with. Humans are the most sexual animal our females the only ones who are always in heat. And study the sexual behavior of Bonobos who are our closest relatives along with chips and thing we are more sexual than Bonobos it will blow your mind.    STD's though totally warped human behavior in civilization as population got high enough due to agriculture and agriculture required a division of females being that a tribe gathering not practical anymore all of the more conservative morality had to start up in crude ways to limit STD transmission. STD's normally don't form in species with numbers as low as humans before civilization. If a STD forms in a low population species that local part normally dies off not transmitting to other populations of that species.,2
442,Gorilla Girl is already a product of almost 3700 years of non-stop incest though.,2
443,"""3700 years of non-stop incest"" would be a good band name",1
444,Or an ordinary Crusader Kings session.,2
445,Or a GWAR album.,2
446,That explains why the distance between her mouth and eyes are so off.,2
447,"I mean it could be a cop out, but we never heard of Senku’s mom or see her. She would of had to die when Senku was born. Also the timeline says that Senku’s father failed the astronaut test the year Senku was born, so unless he was planning to go to space with a baby on the way, maybe after he failed he focused more on his previous life choices as a teacher and figured he’d like a son cause he liked teaching kids or something. Genetically speaking Senku and his dad don’t look very similar hair wise. We know Senku’s hair is naturally a green onion sticking up sky high, but Byakuya’s is black and white and straight down at the age of 40ish. I could definitely see them not being related and Byakuya choosing to focus on his life on earth by getting a son cause his dream failed.",2
448,     FTFY,1
449,It was brought up in earlier thread that dna has a way to dodge incest over many generations.,2
450,Not so much dodge but infincide and not alowing defective older people to have children goes a long way to reduce incest problems and increase the advantages of incest.  Just learned German Shepard product in part of more than one generation of Father Daughter Incest. Need more details of how many dog lines actually were used. Before that have for a long time known Dog and Horse Breeders have used incest to create new breeds by drowning reject babies.,2
451,Literally the one time where that’s probably not necessary in an anime and they really make sure to drive that point home.,1
452,"I laughed my ass off when I saw that. Having said that though, everyone in that entire village should have seven eyes by now so by the show’s standards it probably wouldn’t have mattered.",1
453,"Given that there's at least 40 generations between them, probably a lot more due to the lower life expectancy of Stone World, I think it would be ok for them to reproduce.",1
454,"hah, with a 3700 year spawn of difference most of earth's current population would be more ""related"" to their current partner than Senku with the gorilla girl.",1
455,     Senku's Significant Other is  Science! ,1
456,"3700 years of different genetic matching is not enough, gotta make them blood unrelated too... sigh....",1
457,"Yeah, i'm a little sad though that it was basically confirmed to happen by a freaking ""It's not like we're related by blood or anything"", though.",0
458,"I mean, it's a moot point anyway, being as many generations removed as he is, he'd still be much less of a relative than everyone in that village it to each other, and they all still get married and have kids.",1
459,This is why I was on the KoSenku train all the way through bruh.,1
460,"""What are you doing, step bro?""",2
461,"Yea, definitely a cop out",0
462,"Dr. Stone, more like Dr. Feels        comfortfood ",0
463,"never thought i would be in tears at this dumb comedy action show, but here we are",1
464,especially with senku not being the emotionally soppy type,2
465,yeah his tear dropping got me good,0
466,I cried twice,0
467,Senku and his dad have the best bro relationship I've ever seen...it transcends time and space. I can't wait for the further developments to be animated,1
468,Dude sold his car to buy science equipment for him,1
469,"Honestly though      Its hard to do for your son, but he isnt even his blood relative        He could had given no fuck and people wouldnt have bat an eye, he is an awesome dad to have",1
470,"He isn't just Senku's dad; he's his mentor. Senku's a fantasy character, of course, but the trope has a real-world analogue that either gets found and trained up, or neglected and ends up in an even worse position than normal people. Senku got found by someone who could actually help him reach his potential.",1
471,"Senku's dad is my favorite character in all of Dr Stone precisely because of the way he contextualizes Senku: his absolute faith in human capacity obviously comes from his dad's own absolute faith in his potential.     It's far-fetched but not unimaginable that a  great, kind  man could see the potential in his adopted child to be one of humanity's greatest minds, and wind up making the hard choice of putting everything in to ""rise above"" to be able to meet such a gifted child's needs. I love it because Senku being the savior of humanity isn't randomly being ""the chosen one"", but rather precisely because his dad recognized all he could be and gave everything to nourish that.    Yes he's the chosen one in the sense he was born a genius, but Dr Stone pretty much states that it wouldn't be possible without his father's sacrifices. Which is important in a show about how ultimately humanity's life-changing inventions can only happen with the backup of a stable community society for geniuses to be able to pursue their ideas.    Even his appreciation for ""big oaf"" and what other non-geniuses can bring to the table obviously comes from his dad in full context, since Senku must realize his ""normal-smart-but-non-genius"" sacrifices and such are what made it possible for him to get the education needed for his big brain.",1
472,"I just realized, Senku's basically Science Alexander the Great.",1
473,"Holy shit, you're so right! What a realization.",1
474,This is a really good point that I've never seen brought up in discussions. It's obvious despite Senku's irreverence towards Byakuya that he respects him a lot but I've never thought about it that way.,1
475,I wonder if Tsukasa had the opposite upbringing to senku. The adults in his life weren't much use to him and his sister,1
476,Even after whole world petrified he stills believes in Senku for the humanity! That's some trust!,1
477," Dr. Brand  wasn't wrong, love is the one thing that transcends time and space.",1
478,"Actually I'd say Dr. Stone is far better at making that point, because it doesn't rely on completely wild bullshit like love guiding you to navigate the tesseract in Interstellar. Rather, Byakuya's love for Senku comes across through very grounded actions, whose effects however manage to ripple through millennia and reach him nevertheless.",1
479,That's not what love was about in Interstellar. It wasn't love that ran the tesseract. It was love that motivated Cooper to figure out a way to send the crucial data to the crucial person in the past by knowing his daughter through and through.    Not to mention that Cooper was going ever so slightly crazy at that point and was making an wry callback to when lady scientist was trying to BS her way to her loverboy's planet.,1
480,"It didn't just motivate him though, it actually helped him find her exact window among a bajillion possibilities.     That's the problem I have with that representation. ""Love is a powerful emotion that motivates humans to push themselves to their very limits and achieve incredible things,"" I can get behind. ""Love is literally a metaphysical force that allows you to overcome impossible odds"" is a bit too much, at least for an otherwise relatively hard sci-fi setting like Interstellar. When Harry Potter did it in Philosopher's Stone for example it was literal magic, so whatever.",1
481,"When did they ever state that love is what brought Cooper to the right spot in the tesseract though? The tesseract was a 3d representation of Murph's room throughout time. So he had the location down already. And the temporal window that Cooper had access to was likewise really short, a couple of weeks at most. So you don't exactly need divine intervention to find the right spot at the right time to send your signal.",1
482,"Oftentimes, hard science fiction will end up putting into scientistic terms things which are normally the domain of religion and fantasy. I've never seen Interstellar, but it sounds to me like they decided to make the notion that ""God is Love"" a literal truth of their setting, just one whose meaning was not successfully transmitted by those who had the job of transmitting it. It had to be rediscovered.",1
483,"It's not exactly like that, but close. At some point at the middle of the movie, the astronauts have to make a choice, which is whether to visit Planet A or Planet B  they're looking for a new world for humanity to colonise , when they only have fuel for one. Planet A seems more promising and they have a report from an astronaut sent to scout it saying that it's livable. From Planet B they have no news, but one of the crewmembers says she has a gut feeling they should go there. When the others ask why, she says it's because the planet was being scouted by her boyfriend - and if they don't visit it, he'll be left there to die. They say that's not a rational argument to bet the future of humanity on, and she replies with a speech about how love is perhaps a fundamental force of the universe we still don't understand. They roll their eyes and go to Planet A.    It turns out she was right because the scout on Planet A is lying because he wanted to be rescued, and the place is a wasteland. Later on, the protagonist ends up dumped in a black hole, floating in the fifth dimension, and trying to communicate with his daughter years in the past so he can set the events of the whole movie in motion - long story - but basically it's like looking for a needle in a five-dimensional infinite non-Euclidean haystack. At which point he goes ""oh, maybe she was right!"" and, huh, follows love I guess?, and finds her immediately.    It's kind of dumb. Not the only dumb thing in the movie, by the way, by a long shot.",0
484,"Agreed, I actually made a meme about how Dr Stone is to me ultimately a much more powerful story about family love trascending time.",1
485,best bro...its best Father and son. jebus,1
486," They were hanging heads down in Soyuz for 10 hours.  That's kinda uncomfortable. Though, not as bad as trying to stay sane while being alone in the darkness for 3000 years.",0
487,I wonder why they stayed upside down.  Humans don't do so well when hanging upside down.     I'd expect them to unbuckle themselves and sit on the ceiling. They might even be able to flip the capsule by all leaning on 1 side of the spacecraft so they can get some fresh air.,1
488,I am wondering how Byaku managed to get them out      If the capsule isnt straigthening itself they would have still drowned when he tried to pull them out,2
489,"I am wondering how Byaku even found them.      If it really was a 10h one way with a row boat, as we've learned in  Sounan desuka? , finding something so smell is incredibly unlikely.",2
490,"Emergency beacon probably. In real life, the capsule has one. He'd just need a radio to pick it up",2
491,exactly,1
492,The plot armor must be quite smelly yeah           But I think that 10h was with them preparing and landing their soyuz,2
493,"In this case you can say its plot Armour, but there are a lot of unlikely things that happened in history too.",2
494,I learned in history that unlikely shit happens. USA only exists because some idiots forgot ladders.    Then there was that one dude who sniped the ace fighter pilot in the world wars with a rifle.,2
495,Ladders?,2
496,Here is the event.    - ,2
497,"Not to nitpick  so exactly that , but even if the British had the ladders that's no guarantee that they would have succeeded.  As well as a peace treaty was already signed by the time the battle took place. So in reality, if the British did capture New Orleans it wouldn't significantly affect the outcome of the war. This is not to mention that Britain at this point did not seriously consider re-annexing the US nor could they even hope to invade and control the continent.",2
498,it wasnt 10 hours with a row boat it was 10 hours including the landing we can safely assume the pod likely had some sort of tracking device and the island byaku landed on wasnt too far hence perfectly viable     ;    assume landing took about 8-9 hours and that they knew the pods location its perfectly viable for byaku to get to the pod with a row boat given he claimed to be able to swim 10 km fully clothed,2
499,Its 10h away from where they were in space and I def saw at one point it was 10k away which is less of a distance than it seems  6.2 miles ,2
500,"They could probably swim well enough to make it out of the capsule and into the boat, if they had tried to swim to land from the capsule, no way",2
501,I would imagine you just let it take on water and swim out,2
502,"its not that they would instantly drown the second they opened the hatch, but they were in the middle of the ocean, if they left the capsule, it would sink and they would be stuck treading water in the middle of nowhere.",2
503,"I imagine they'd avoid unbuckling themselves to avoid having to much weight pressure on the exit hatch, since that's what they'd be sitting on then.",2
504,"The hatch is made to survive reentry, pretty sure it can handle someone falling on it.",2
505,Coupled with water pressure?,2
506,"The door's like half a meter under water at most, do you seriously believe the water pressure at that level is anywhere near enough to make any impact whatsoever on a freaking reentry capsule?        shirayukifuckinreally ",2
507,"Yeah, couldn't they, like, just sort of roll the capsule upwards, hamster wheel style? Granted, it's much more massive than them, but it's also sitting on water, with very low friction.",2
508,not really the shape of it makes it very difficult,2
509,"I didn't get this either. Like I'm not as smart as an astronaut, but even my dumbass knows if all of them lined up on one side of the cylinder it would roll",2
510,its not a cylinder.,2
511,Have you heard of Woodburn Heron? Well then see you in a month.,2
512,"Byakuya breaking down because a friend died from something that could have been cured by modern medicine like pneumonia was powerful, especially just after we saw Senku save Ruri from the same disease.",1
513,Lilian crying realizing all of songs of humanity got lost,0
514,"Makes you really appreciate all the effort Kohaku has done to keep her sister alive, just as Senku said, if it wasn't for her, Ruri would've died long ago",1
515,Is vulnerability  to pneumonia genetic in some way? Cuz if that's the case then that's hell of a tie in.,0
516,"tl;dr: No. It's historically a leading cause of death in the world. The only things that make you ""more vulnerable"" are if you're a child, elderly, pregnant, cold, a smoker, have medical conditions like asthma or HIV, or are around people who have it.    Anyone can get pneumonia  aka, lung infection . There are many different causes, from bacteria to viruses to fungi -- most are spread by coughing. Catching ones of these doesn't instantly mean pneumonia. But it does mean every time you get sick, there's a risk you'll develop it. It can be mild, so that you don't notice. It can be severe. If it's severe, there's a high chance you'll die without medical intervention. Aka, it's a lottery.    Other characters likely got sick too off-screen, but they recovered. Eventually, they lost the lottery too.    The influenza virus  the flu  is the more well known cause -- seasonal flu shots with updated virus strands happen in the fall, because winter is cold. Most flu's never develop into pneumonia  ie. when the virus gets into your lungs . But if they do, it's the usually severe kind. This is why Senku was excited previous episode it was a bacterial infection. Bacterial infection can be treated with antibiotics. If it was a virus, there isn't much he could have done.",0
517,I imagine that was the point.,2
518,"I mean, yeah, obviously. I was simply appreciating it.        etotamadunno ",1
519,That  monster energy drink  product placement!        rinkek ,1
520,Now we know what Kohaku had been drinking to become such a gorilla.,2
521,cant wait for the plottwist that reveals that some acid in the monster he drank made him wake up earlier!,1
522,Brb gonna drink industrial etching agents just in case,2
523,"Well it might have allowed his Brain activity to boost for the initial petrification. Remember he said ""thinking"" built up electrical acid in his head that helped the petrification break. Monster could very well have been the reason.",1
524,But energy drinks hit you back with extreme tiredness after like 2 hours,2
525,Why is everyone pretending that he MUST have had some other kind of boost when he already figured out why he woke up before others at the start of the show?,2
526,because its a joke,1
527,"I wish but I've seen dozens of people talking about it seriously, even in this thread.",2
528,Dr. Kyle,2
529,So energy drinks helped save mankind.,1
530,"Man, Senkuu crying should not be as powerful as it was in this episode",1
531,Has he ever cried before this? I don't believe so. It's great that something finally got to him.,1
532,"I think the weight of 3700 years truly hit him for the first time. Hypothetically everyone else who broke out, their family is still out waiting to be freed. But Senku's isn't",1
533,oshiete,2
534,Oshiete,2
535,sono shikumi wo,2
536,boku no naka ni,2
537,Dareka iru no,2
538,Ka wa re taku wa re taayo,2
539,i think its because his personality was built to not be the soppy emotional type and make it so he appears to only get excited by science related things,1
540,Shamil got dibs on the asian girl first,1
541,contracted pneumonia from her tho..,2
542,Doesn't matter had sex,2
543,Had sex and died. A win-win.,2
544,Praying mantis be like...,2
545,But I cried the whole time,0
546,"Doesn't matter, had sex!",0
547,What's with all the Soviets in this chain? Ya'll Shamil's alts or what?        harukathink ,1
548,Doesn't matter had  fun  FTFY,2
549,She might have been a racist?,0
550, He  What a man of culture.        manly-tears ,1
551,    toradorasalute ,2
552, braided  twin tails. That's extra cute!,1
553,Too soon,0
554,lung aids,0
555,same thing happened to allot of soldiers. catching a disease by hooking up with an Asian they met while on deployment.,2
556,Is Connie asian? Wiki says she's from America,2
557,"Her surname is ""Lee"" but she is from the USA.  Likely Chinese American or Korean American.",2
558,wait I thought Lee was also an american last name? I swear there were people with that last name during the civil war,2
559,It's an English last name too.,2
560,"Lee can be English, Irish, sometimes anglicised Norwegian.",2
561,"Yeah, it's a pretty popular white surname. Just not seeing why people are insisting she's asian",1
562,     Because of her eyes and the twintails trope? Seemed obvious,2
563,"I mean, most characters in the show have super stylized eyes, and since when have twintails been associated with a character being asian?",2
564,or great great grandaughter of robert e lee,2
565,Hard to tell with this animation style.,2
566,flag patch on her suit is america,2
567,"There are many kinds of Americans, and sometimes Anime will make the American half-Japanese or something because the artist feels like they can't draw a convincingly white American  mainly I'm thinking of Ray Penber, in Death Note . May not be the case here, and I don't personally think she was Asian-American, I'm just saying it's a possibility.",2
568,In anime if you'er hair is dark whatsoever then you're Automatically Asian,2
569,There's Asian-Americans...,2
570,Scrolling down the comments it's frightening how many people are unable to put 2 and 2 together with how Ruri and Kohaku are pretty much identical to Lillian.,0
571,Who the hell are you seeing that hasn't noticed that? Nobody's talking about it because it's too blindingly obvious to mention.,0
572,I was honestly thinking about this a bit too much over the last few days and found myself...envying the man lol,1
573,Did it actually confirm if he and Lillian got together?,2
574,I'm also wondering this. I don't catch any implication where the two got together.,2
575,I could give an answer     But damn that's too hilarious    How??            I wonder who rui and kohaku came from??? Nah it's a mystery,1
576,"What kind of straightforward lame logic is that? Except Byakuya, all other 5 were caucasian. Especially 4 having blonde hair and blue eyes. Just because two characters are blonde with colorful eyes do not mean, they're directly related to each other. Especially in 3500 years, with none of the village members having Byakuya's traits. The entire generation could come from Shamil, Connie, Darya and Yakov with no Lilian and Byakuya influence. Neither manga nor anime showed such something like they having children, but taking care of others' children. Even when Lilian died there were four kids. Two were obviously the russian couple's children, and the other two with brown hair were Shamil's and Connie's  even one having the exact eye color tone of Shamil's . To make a straightforward approach like in your logical way of seeing it, Lilian and Ruri do not even have the same eye color as Lilian. They're green unlike Lilian's blue eyes.",2
577,"They were definitely close, but all of Shamir's talk about him being an old man made me think he might've been too old. Also it never showed her with any definite kids that looked like hers.",2
578,     hmmmmmm,1
579,"Episode title is ""Hundred Nights and a Thousand Skies""        Byakuya - 百夜 - Hundred Nights        Senkuu - 千空 - Thousand Skies         Imma lie down and cry more",0
580,"so glad i know japanese, also its 百 not 白",0
581,Oh hod now it means white night      They look similar,1
582,White nights reeeee,2
583,"Hot damn, that just makes me sadder.",0
584,"This is actually kinda confusing. I thought h only turned into b  and b into p  when it's the second part of the word. Like Shinigami  Shin Kami   Death God  unlike, say, Kamidori  God Catcher ",2
585,Yeah. It seems that there are some exceptions.,1
586,"Sorry to resurrect an old comment, but in case you are still wondering, names are kind of a different beast. You can reasonably take any reading for a kanji and say it is read that way in your name. Hell, there are even readings for some kanji that are pretty much only seen in names. The mere fact that Japanese kanji don't have just a single reading means you can do a lot of shit. People don't really do this in real life that I've ever seen, but to borrow your Death Note example, Light's name is written with 光 IIRC, and read as ライト  raito . So pretty much any time he would write his name for someone he doesn't know he would have to tell them both how it is read and how it is written. I guess the conclusion that I am trying to show from this long spiel is that there are no set-in-stone rules for name readings.    That being said, you can probably find instances where it happens outside of names too. Common tendencies can help one out but Japanese pronunciation can be weird.",2
587,FUUUUUUUUUUUCCCCCCCCKKKKKK ,0
588, I think we can all agree Bakuya deserves this award ,1
589,"I dunno man, the dad from Clannad is still my favorite dad, though Bakuya is a close second!",1
590,"He didn't create a village to help his daughter 3,700 years in the future tho!",2
591,He clearly meant Okazaki‘s dad!,1
592,"So, we can set a scale from best to worst anime dads, Bakuya would be the best, and Shou Tucker being the worst!",2
593,"He's like, the Anti Yujiro Hanma",2
594, Kohaku really got worried on being related to Senku for a moment ,1
595,     Probably.,2
596,Baka,2
597,Reverse futurama,2
598,"Futurama is strange because of time travel back into the past causing Fry to be his own grandfather, but The central element of the story: being frozen for a long time is the same.",1
